start,end,text
2.13,4.74, time of intendment it
4.8,13.11, demand how to anglicise it time of invention the atlas in eton or under an invidious levinson
13.14,17.31, a time of an undine when mood mantinean
17.49,23.52, time of on his and valentinian and in a mist and never mentioned the foreman
23.64,26.28, on one eaten
26.55,32.73, he
42.57,45.63, i 
45.66,98.25, he ate organisation chantavoine a ministration insatiate cocoa elisaveta it impose therefrom agitation associate who does interfere attacking us poison arson prementioned middelfontein and gestation aversion but ostentation tartagona who destitute
101.1,104.7, chanted a set of goverment on an open
105.51,122.97, hinatiaiani disaffection steps to my heart organisation by a hard winter in moralities too for valenciano mentioned the toy went into senhorina
126.33,139.02, a feat mentioned in by an abstinence and extent be government in the smile silvered pappoose at a
139.05,199.17, people certain the red numine of recycled madeline at evening contradicting denouncing emitted from the abiturient manebunt garden ben the kinda epanchin fontenette roberto that wanekind chilly on mission and enkindles honion it at session of the forty godmother coition forbid indelicate happiness when erect of benignity and fighting
200.73,254.46, windekind explicit in the aveyron currency because in fishing or in the pit of inspiration deterioration anacharsis davies and besonders of the creative and fight on the side sanconiathan the ataman tension in the shaitan in the body and ecclesiastes indicative angelicanarinella leniencies to soothe of eviction flighty helianthi alone mansion past inspection classes
255.99,316.23, in gastronomic in the pit is baronial of ashanti salaciousness interpositions catechise the abundant from versatilities organization is this in invitation but now this crying the part habitations miss aspect even pretty initiations the alifanfaron tarantella and disinter anguish to live more kind to becushioned oh hebetudinous devotee bringing nannette twiformed daisies
316.35,318.42, the names
318.42,414.75, indentations zinaida engines a avenante weapon the unfastening of vision on the common and lothaire demands in levitation evidences biancomonte bedevilment on miss discrimination unanalysed tiedeman shafts refinement of a ameliorate familiarised to womanly care and have all demoralised in eliminates the medical
