start,end,text
3.03,46.98, i orientales attestation amanicalao this filamentosa talk at our customers understand but just so you know solutionist i seen her every other friday overestimation i asked you all to note your stresses
49.41,51.99, frustration fierce
52.05,59.61, and rate them from one to five five being the most restful first i'd like to quickly go round the room and have everyone say there final stress tally out loud
59.79,63.27, twenty four it ex
65.31,67.08, my glasses
67.68,82.44, detestation theodore
86.28,96.3, the plea no time to explain what i need to drive out to a spring highway seven tiresome
99.06,125.4, promise you think you're just going up against dan and you it makes all ipomaeas one way as inescation barby
142.83,153.78, the noachian humor it was just my sure visit and fertilised that by all i lie
153.84,157.59, he well
158.04,159.87, boys
159.9,174.99, a pretty except you she students more to day before lunch one big class man i was rather than for finally lining up in a straight orderly fashion now
176.04,220.05, he kind of emotional right now because of the break up so on watching television tabooed it here to see mister blunt as he expecting but if he is it doesn't show to be the first time still clean your goal meriting a
220.08,236.1, you have to pull it okay so all right tomorrow tomorrow kadi you just hear a word you said you understand she like that is not happening renders hedn't i've been there
236.34,238.38, i know what you're going through
238.5,240.99, i wainright in
241.8,243.15, look
243.57,248.73, that in fine no
248.97,249.93, no
255.78,256.98, all right
258.0,259.41, he
259.8,262.17, i found was the single show casing
263.22,273.99, mysterious car is as if it never even existed to kain't
275.91,277.08, he
