start,end,text
0.63,8.46, he 
23.34,36.48, then he lays on amenothes i mean
37.74,45.09, with emetics
52.02,94.77, if we have yet to come the gentle ministration years muttered when giveadamn lasting erecting yourselves nor his imagination sensations to a resignation to carthaginian satanically and repeating one
95.1,96.54, he tore
98.58,107.79, the leicester in katleean
108.36,114.96, hideous who can this would be a silly
115.65,122.82, many an idea the american
123.0,139.89, that no one is a no you lose moeletter warehouse with the giaours nice though nesta
140.07,142.23, in political
142.68,161.13, all things that beatitudinis abuse this warehouse is most oesterreichische and heaviness and a young novitiates atikamish
161.61,162.87, he was
162.87,176.52, the mathematician is anticipated temperament they are tortoiseshell intentional esther
179.55,249.45, i bersaglierino inattentiveness
249.45,261.54, aaron
