start,end,text
11.16,16.92, ottomanisation
16.92,25.59, astonished and aetiological insisted
26.25,52.8, relaxation the conorichite personally orientation the disinterested and laborious coronation unknown to or notification for ample
53.07,57.66, the endocrine fifty
57.99,67.71, sanitation fomentation of the intestine
68.13,72.15, tapsalteerie
73.08,78.9, i originated another
78.9,88.62, arcesilaus retaliation on the part of rosina
88.92,98.49, onesicrates forgetten assent to a dense for an ebionite cyclonically
99.06,106.02, abortifacient feigning violation of the national orlon
106.26,111.78, the ancient and hierapolis
112.05,115.71, properties
117.03,130.65, i have a arrondissement in a former war conversation innocent psychology
130.95,141.93, i elimination arsenal international praenestines
141.93,146.34, children operation
146.46,151.8, statisticians unitarian
152.85,161.49, solitaire the herefordshire report of the silesian for agitation
161.67,165.12, i entreat
166.5,181.95, the residentiary and then as a potential as the particles etiologist
182.61,187.23, i can becomingness
187.23,190.5, ascanio
190.62,196.11, oneiromancy 
196.56,204.33, falsification yearly and satisfaction in
205.47,210.57, the accessories
211.26,216.84, the opinionation of the incident
217.59,223.02, astonished as oftentimes
223.86,228.36, atherstone
228.39,232.44, asafoetida
232.53,234.81, the band
235.68,241.02, montesinos and when
241.65,247.47, the tenantry polycistina christian
247.5,251.01, passion
251.73,259.62, the hottentot and not another and the terrier and ate
260.73,266.07, and i together
266.07,272.13, reiterated the price
272.55,281.52, oration the world historical housatonic the personal director for oderwise
282.24,284.7, the open
285.21,289.05, emersoniana
290.37,299.79, i eventuation onseperable contrasted
300.27,308.91, seniority relationship
308.94,312.93, he featherstone of hanoverian
314.28,324.06, amateurishness only becoming panic
324.18,326.88, natalie
326.91,329.85, the attention
330.93,338.76, i hastened to exist in dongola
339.09,341.64, a enone
341.67,352.53, anaesthesia is as a lieutenant
353.4,360.63, i have been a canaanite
360.72,363.96, indian
365.67,375.18, rensselaer fetherston in
376.35,391.08, there is no inaccurate alteration is fortunate for the flowers were healing aloneness for fustigation i began sanitation
391.08,393.33, i
393.99,397.32, and my
398.1,400.95, merton
401.55,407.85, of course i disassociated in
408.3,413.46, inanimate
414.42,424.95, the antislavery decontamination foresail
425.85,430.95, nationalities
431.76,434.88, as
434.88,443.28, the miscellanies alienation
443.82,448.11, for a man monsieur
448.14,453.99, presently the aeronautical
454.41,458.16, seriousness
458.28,464.61, representatives of inevitable
465.93,473.37, i osselstone
473.43,476.94, does
477.03,478.08, since
481.26,491.16, worcestershire because the asafoetida
493.02,498.12, orientation
499.17,510.84, donatello accentuation of the vinedressers
511.26,517.14, not reporters and seringapatam
517.98,521.79, eratosthenes
521.82,532.14, the greater foreordination all this boundaryline
535.56,542.28, peripatetic tottie
542.79,548.67, enforcement distraction
548.88,551.85, sensation
552.6,556.35, she should be closed
556.35,560.43, the time had more
561.06,570.42, i hartebeestfontein
571.44,580.95, i nationalisation rationality in paris
581.31,586.05, ratiocination or
586.05,588.39, sneered
588.75,592.02, detestable
593.16,598.53, in the louisiana and defeated
599.94,604.08, poetical
604.62,611.85, as the porcelain and ordinarily i ates the oasis
612.48,621.87, eisernstein by friction on
622.05,625.95, the serious disorders to henderson
626.67,632.79, attentively sicilian
633.24,640.26, catherine agonising farthermore my mother evidently
641.97,645.12, relatives
648.03,651.3, ringfield
653.67,654.42, he
654.84,659.1, etienne
659.43,665.22, historically the geddington tahitian
665.58,669.18, ranald
669.27,672.15, the happiness
672.27,675.93, and radioactive
676.17,678.78, easier
678.93,683.88, her collection the cup
684.57,692.25, aeronautical
693.63,698.1, the clearporters
698.55,703.95, mortification
704.34,707.73, a
708.66,710.01, he
710.43,716.07, i profiteered
718.83,724.74, i reconciliation
726.15,728.49, separation
730.62,733.65, as if the end
733.92,737.85, i edison
739.14,741.63, that
741.9,743.76, inferior
