start,end,text
8.4,21.96, alienation on the sonoita
24.72,29.73, together
31.5,37.35, the theotokos tomotada
37.59,39.3, one thing i
39.51,49.83, not a mortal is adamantine they had done any likeness
50.91,53.64, another
54.45,60.15, when annihilated we if you sell for a car
60.48,67.14, but almost at the lieutenant got fair itinerants
69.09,72.84, you alone
76.29,80.1, another
81.03,87.3, but about a botheration
87.42,90.39, again
97.5,100.44, antonelli
100.71,103.59, i 
108.6,110.31, i ask
110.46,111.9, of the names
112.14,115.98, i intentionally ficino
116.76,121.11, the control but no
121.17,124.62, a land
124.95,131.76, rosette on conservation
134.13,159.9, loosen the reiteration to a tottering spoke her shapeless less potamogeton another but in the eretrians anastacio
172.53,177.42, he 
181.89,186.87, i 
189.39,199.35, if i don't atheistical it howsomever that melomaniacs followers
199.53,221.34, astronomical atabalipa
227.58,229.86, said
229.92,230.76, he
231.15,232.83, soames
233.22,241.38, anookasan
246.0,258.54, soon
259.32,260.61, you know they are glad
262.68,263.43, but
263.91,270.99, eaton
272.13,273.78, i allot
274.02,285.06, one
289.2,290.94, that 
293.31,296.31, ammunition
296.34,297.84, happiness
297.96,299.34, the 
299.46,301.32, enid
301.32,305.7, it was disestablished the filamentous
305.79,309.3, he said wondering why in the name lightsome
309.39,314.4, the potations of the waeinaemoeinen
314.79,318.21, nasamonians
319.71,322.95, i 
