start,end,text
15.0,51.48, and
53.19,57.39, he 
62.88,70.86, i 
202.83,212.31, eat
228.66,237.84, he 
401.43,407.49, i i
411.42,412.05, he
414.51,416.19, he
420.09,441.15, the
441.27,442.47, he
442.47,467.58, he
468.75,476.49, the
476.76,492.72, he
496.08,522.48, i 
528.03,530.16, he
533.82,538.56, i 
586.29,590.76, i 
596.7,601.53, i 
632.94,635.37, the
778.47,789.12, at
817.56,837.48, and altogether of these before he is
883.26,885.81, i
886.62,896.49, i do mahometans he lovelier before the
898.41,899.31, but
903.36,905.58, no man who 
907.8,929.7, obviously a earearear anemometer
929.97,936.09, the ontario in
936.12,946.23, reorientation ornithanthropos
946.32,950.13, the fire
950.16,981.45, seacombe
981.72,985.92, the brainwashing
987.93,989.88, the
990.09,1031.07, hodenosaunee humanitarian
1040.73,1049.64, i 
1061.55,1071.87, too
1081.92,1088.52, i 
1105.89,1112.28, one of the rehabilitated amourette cordial
1117.59,1120.29, the complication
1122.18,1131.81, i mean theatergoers passed
1132.05,1134.57, he of
1135.8,1136.85, he
1137.81,1140.63, he more
1141.74,1143.75, nothing
1146.69,1149.27, useful
1151.37,1152.87, at him but
1153.02,1154.67, comfort
1156.56,1164.45, i hope it neepeelootambo outward somebody even
1166.16,1167.93, and that too
1171.05,1179.33, good dorothea
1180.38,1188.03, then the welcome
1197.18,1200.03, the 
1208.55,1219.26, no they know goarshausen old gomangani as human reason a degree many
1219.65,1223.88, in her place i see
1223.94,1228.08, another was
1228.14,1234.98, in reverential
1235.19,1239.48, he
1241.04,1245.57, dunwoodie
1245.66,1249.29, in alliance
1249.53,1252.74, the beginning
1252.83,1256.1, he was lamenting
1256.7,1267.5, i am a gasometer had to get the minister
1268.88,1270.05, in the
1273.86,1274.73, he
1286.07,1289.25, you look
1390.44,1394.61, he was alone
1416.81,1432.98, the notation
1456.35,1463.91, eaton
1464.69,1530.42, he had outmanoeuvred elongating goats one lot retorted foreordination anonymous recombination 
1549.77,1562.4, eaton
1573.77,1600.08, melisande are now domitius measure so to misselthwaite
1602.81,1706.1, but the man and woman essomenoisi keeteetee enyononghsaghniratston aneantissement
1709.64,1719.24, he
1719.36,1725.36, he
1725.39,1737.21, he
