start,end,text
1.83,77.37, the aetolian
77.37,94.02, sixteen
94.02,94.92, he
98.94,113.49, and here i lie was a ionomagnetic
116.61,118.62, i do
122.58,134.73, aesthetically and every idea
135.42,137.28, i
137.37,169.62, anatomists comparatively counterterrorism
170.34,177.33, he is a scholar
178.77,183.21, the tea
183.54,186.39, naomi
187.05,209.25, lamentations retaliation animation coterie
210.57,212.46, i
214.32,217.95, i ate
219.24,236.94, attendants
236.94,252.3, and the enervation
252.33,408.24, estaires to humans alive with be possible to put the centauries and a dark look he for the two engines of the unit the sanative relation had the god for the lieutenant in all of the time allotted to find an some things at the time of the certainties the blind and elevated the minutes of intermittent accurate the signs antipathies that tribe but of the province ordinairement converte fineness alienated eternelle prisoners attention attention seventeenth entertainment interrogation
