start,end,text
0.03,18.42, hiawasamantha is
24.69,26.22, but
27.03,30.12, it's not so secure
30.84,32.94, one
33.45,38.01, sternutation
38.55,42.42, meals
42.45,47.4, i who were his electrocution
47.97,50.07, sea
53.73,63.33, materialisation
63.48,68.46, colorvision ease
68.67,72.6, a waterspout
73.17,79.32, but animosities in senseless
80.22,99.54, the impressionistic consolation antoinette
100.95,105.33, at the memorial
106.2,108.78, not but that interesting
109.77,113.37, altogether too
113.37,117.3, seated
119.01,122.19, become
122.25,354.57, no gooseberries solanaceous essentiellement politeness he made also rosenstrasse forementioned attention with his hosannas windiest goniometer offensiveness foreshortened mutinied patient manethonian satterthwaites teetotallers
354.93,358.62, so on shore
358.8,404.37, aeronautical entierement etiennette
404.52,417.15, the eelements
417.48,421.05, my attestation
421.65,423.9, see
424.02,426.42, what is it 
426.72,430.56, i easterton
431.31,435.0, the meteorological
435.75,441.84, alternately
442.02,452.76, boyesen
452.91,489.48, i i was organisation decivilisation aeternitatis
