start,end,text
0.03,24.66, emetics bay on the south coast of which artists bear for bestowing designing and building of the walkway with woodcut rampart cemetery
24.81,47.04, would go to a cruisin through around the coast is rare in the foam tougher and walked over the land to trim work at away which would allow people all ages to hear a walk through the standing place without so much of good taste here the speculator hundred years old
49.5,53.25, a lot of utility and in asbenouee
53.4,56.07, yes and no slopes
56.4,58.2, so saying
60.75,62.64, and i do
65.07,66.69, the words
68.01,78.78, this is just one of servilius beautiful specimens and yet not to fantastic
80.43,92.73, but the reserve in the walkway that rose through it now to sit there about four locations of mary settlements and the reason why they hear us because they had water
93.3,96.03, nor facing sights
96.3,98.1, and food
98.22,102.39, the demon the story to a selfish and fresh
102.63,110.76, a marine rose also operation the costume
116.61,127.23, original man abolisher near the torresella flowers which sweeping of the moment denby the post so to the very active in their
127.23,130.08, a basement because
130.26,134.4, species are hanging hanging which is a pretty insignificant looking
134.49,139.53, as with reciting forest where the moment its flaring in the besieged
139.53,143.22, none of it to one like spring
143.34,149.34, petion a show the lad
155.37,167.85, this magician basseterre and see before you
168.12,173.28, the trick to so good under any mixture
173.61,177.15, of
181.38,183.39, the boy had
194.13,202.83, tahoontowhee terminated
202.86,206.52, i acted
207.06,209.61, i do interaction
213.42,215.34, the simplest
216.69,217.83, well for
220.92,226.38, particular group and montague on individuals hasten
226.59,228.39, as for a strip
228.93,230.46, from
231.66,234.78, steinbach
235.17,247.53, and projecting pretty pretty good to me redintegrare about five weeks ago
247.95,253.5, a hamlet that comes in of the tree you get me paris
253.53,259.2, and not rather sad and the states that the contest
259.29,260.82, his composure
261.3,265.14, prefect feet forgetting singing
265.53,267.03, in the first
267.27,270.0, i dropped lifting
270.48,275.91, and comelings and see a bit heterogeneous
276.3,279.93, and he said black charcoal
280.05,282.81, now was bent
282.81,287.76, europeans a tenant to families cackle
288.66,309.27, he looked at the orifice jotting firestone ions at for the broad life and her necessity which is taken riding well in good nice
309.99,316.77, and can pay so he just her just
316.77,320.67, just under what these two main forces
347.25,375.06, the last idea traces full of red huge trees but victory and play and cognate really careful here we deal with the strain and the trees some six miles we don't want to cut the rest so we have to build over the roots so he will put in retaining each tempers the athrough
375.45,411.66, chemanitou just making the topiarian if he don't fool you but i rubbed as dogs and i do it moistening is to make exist people to use not any near but well impute
411.72,416.01, the thing about this prohibition disease could make you build the thing
416.04,422.4, then wandered from the iron and all men may be no longer ran
425.79,439.65, spain chanting and peterwaradin and love had a great pride worketh which is made the loffoden be good reconciling light
439.71,441.42, the trouble 
441.48,446.67, obviously the bohemian and wanting
448.41,497.79, kind of an incident coming to the busyday and hanging out with the birds and learning more tree names and trying to get a right for only one year the great taunting about me attestors what i know i don't want to say about war
497.79,499.14, it 
