start,end,text
0.45,10.65, etienne
12.39,30.03, today we tell you about a church that won't pay for donald trump by name because the mere mention of his name might trigger trauma we discover the fort lauderdale airport shooter was hanging up at jihadieh and we learn how progressive plan to protest the inauguration in washington on friday
30.45,39.81, i watched them for wednesday january tenth in dere gilbert first up ran celebrates captured us sailors day
40.23,42.39, one year ago to day
44.31,46.02, board and ten
46.98,48.63, think that the 
48.72,54.0, one billion would have brought at least a little good will
54.66,81.81, new undercover video shows the progressives are planning to stir things up friday during the president's inauguration project veritas which his statutory over the last five years by releasing various undercover videos like the ones of a corn the community activist group and exposing executives at national public radio essentially selling advertising they posted nemeshin that progressive groups apparently
81.99,89.88, a party thrown by deplorable the supporters of donald trump to morrow thursday at the national press club the plan to
89.97,103.08, stink bombs or teased smells bad last a long time they also intend to shut down access to washington d c on friday by blocking bridges highway access points even metro rail
103.68,108.57, hope for their safe they don't succeed because if they do and someone
108.69,112.77, yes because first responder can't get to them with an ambulance
113.55,127.98, he could be a bad situation the secret service is taking it seriously director joseph glancing says the threat level is different from previous inauguration the election cycle you probably noticed and a little more contentious than those in the past
128.13,133.11, that is coming from anti government or anarchist groups who want to disrupt things
133.11,135.27, violence to do so
135.9,136.95, remember
137.37,139.05, these guys will be there
140.34,142.86, could be a little more interesting than we
144.39,150.57, do switzerland the annual word world economic form is under way is where the elite great and meat
150.81,151.77, at
151.98,153.63, hot dogs
154.08,162.12, and while they're doing that plan out how you and i should live there fretting about the rise of nationalism
162.33,165.81, examples being the exit vote in england and
166.11,171.24, donald trump also they believe we americans should stop using cash
171.33,192.21, talk about the war on cash in this program over the last couple of years and no bell lauriette economist interviewed a doblas countries like the united states should stop using physical money and moved to a digital currency because of corruption tax ovation terrorism things like that the usual issues of course there are serious privacy issues and at least you economist
192.33,193.89, knowledge is the
194.85,201.3, all of our transactions are digital there's a record of everything you buy government knows everything that you do with your paycheck
201.72,205.11, to mention essentially making banks of public utility
205.59,212.91, no matter how badly the banks invest your money and how much money they lose you can't pull all of your money out of the bank because
213.3,215.58, digital it's all bits and bites
215.73,218.4, the banker full employment act
219.36,227.76, of course from there then it's just a matter of time before they start pushing for you know security reasons of course the mark on the back of the hand or in the forehead
227.94,235.32, of course when even the wealthiest people when the wealthiest people in the world get together that his security is very tight
235.41,241.47, for the first time we've seen the deployment at the world economic form of anti drone guns
242.19,245.55, will become more and more popular with law enforcement in the years he had
246.27,255.81, now he may not bring peace to israel in the middle east but present president elect trump may be helping the palestinians at least make peace
255.84,257.55, themselves
257.97,277.11, factions pat and hama it agreed to reconcile the parties made the announcement in moscow tuesday spokesman said they would call on palestinian authority president moods to immediately begin plans to form a unity government the last time palestinians had an election where everybody
277.92,286.14, when both the anthems to part was two thousand six which was when hamas wanted surprise victory palestinian representatives
286.29,298.5, incidentally also met with russian foreign minister sir galahad and asked him to persuade president elect donald trump not to move the us embassy to israel from televideo jerusalem
301.2,303.45, why is this not a surprise
303.6,306.45, dependent journalists once again scoop
306.51,307.77, major media
307.95,316.83, not us it's got watch t got news com got news come founded by long time journalist in loggerheads
317.13,321.33, confirmed that the fort lauderdale airport sheerest on santiago
321.39,327.84, post into a forum for downloading islamic jihad videos in back on january 
328.35,329.76, days ago
330.66,336.18, they did that an hour before the major media even identified santiago by name
337.26,339.06, here we are days later
339.33,345.18, days later when the media followed suit and they are playing catch up now and posting stories like this
346.41,351.54, once again the real news is coming from the alternative media credit words do
351.69,353.85, got news com
355.41,360.63, disturbing development in the rise of antibiotic resistant microbes
360.93,362.94, next on sky watched 
363.27,381.21, recently sky watched t v held a no fences tell your story riding contest after hundreds of writers submitted their inspirational stories ten sky wants me judges work together to narrow it down to ten beautifully told the count in the brand new anthology learning to lean
381.42,432.66, now when you purchase learning to lean from the sky watch t v store for only ten you'll also receive absolutely free living a supernatural life find out how to live in the reality of the supernatural realm a tune in mind and heart to god's kingdom coming in power through the holy spirit living in you plase want to help you tell your inspirational stories so were also including free praebuit spiral bound personal journal put to pen and organize your chapters thoughts and outlines or sestertii verses altogether this learning to lean anthology special operculata value of snowflakes
432.72,441.03, tired as you learn to lean on god's oraculous grace at work in our lives to day with the learning to lean anthology special offer
443.01,449.64, a woman died last fall of an infection resistant all twenty six antibiotic available in the united states
449.88,459.33, officials made the announcement last week the woman who was in hers died last september in the bottom she'd been hospitalized in india with fractured leg bones
459.48,461.7, cause of death was set
461.79,467.04, an infection from the rare bacterium known as carbon penn resistant
467.1,469.14, bacteria
469.8,472.95, for a non scientists are
473.31,487.5, resistant to all antibiotic available in the united states all tests on the specific strain of care were negative for a gene that makes bacteria resistant to the atabals resort calista
488.4,493.38, experts don't know how the woman's infection acquired this resistance
493.62,494.94, disturbing
495.15,502.86, tests showed better infection might responded to treatment not yet approved in the united states but experts are concerned
503.13,508.47, we'll talk more about this and i friday because sharon understands the science a lot better than i do
508.98,530.16, and we talked yesterday about the isis attack on the military airport of the syrian city of the air as sororities river south east of rockaby islamic states capital dear as sorror which has been defended by syrian government troops since it was surrounded in september twenty fifteen now cut off from the city of dear azora
530.28,535.83, a problem for the city because supplies into deer as our and only been coming in by airplane
536.25,537.51, the airport
537.81,541.71, now the islamic state is in between the airport and the city
