start,end,text
4.2,43.05, reorganisation that she might be the subway system is the
43.11,44.73, then that
45.06,54.57, we get the iconostasis now said we understand what grays or we get melancholy
54.69,59.67, we might and with it the chippewayan 
59.85,61.5, to
64.44,67.65, the attenuation
68.52,74.88, both cities dallied at one or the other all the soderini
75.18,78.78, joe
81.03,177.06, he entreated yucatanese and how he can with a hole not wearing black tangermuende always told me that at this day no collar nor saw my granfather missus to sectarian cooperation sociologically matrimonial
193.53,196.23, even my name
199.71,201.03, is not sure
213.03,215.25, and then tell me
216.66,226.68, elinor
228.12,231.33, in a holiday
233.19,315.12, the man may be a tombe should just go on to something for yourself to something from myself what an animal do in innocence and every one else is there for you statehood have been inhabitants francisation that around onomatopoeia was totalitarianism of dynamite
364.74,366.42, to tell you my name
366.54,374.16, i promise not intermingle the misery he yellin
374.79,380.7, he is not do that to one not
381.45,388.11, click and deceit are you from a father 
399.18,410.07, yes all the men there is a lot of face mhm
414.93,417.96, when you comin home
420.48,422.07, i also got
427.41,428.94, common
432.57,436.56, a motion of flying and
436.65,438.09, i do be wid
439.68,446.07, but i almost
449.73,454.56, well i
456.09,457.29, i 
458.94,460.65, that
461.73,463.05, he
468.66,473.49, he knew my name he
474.72,475.86, you may now
475.92,477.45, like into
477.57,482.1, the afternoon
485.52,490.74, the date
494.85,498.0, i see
501.66,504.03, i take it back
507.87,509.73, he
510.81,535.86, teetotalers
535.86,542.94, too
549.9,567.42, i aeternitatis
569.43,572.58, i 
583.65,605.28, etiennette
606.63,637.47, and i he said he and now
681.09,687.57, he
697.05,712.11, he
713.4,720.03, he
721.56,728.4, he
