start,end,text
8.16,49.89, he was caricaturing it opens on a tear now and bring affection is in a more adaptable
51.27,53.04, i have a hobby
53.31,57.84, back after work on a desolate great
58.26,60.9, always keeps the
61.05,66.03, on a chatelaine you would like to show
66.03,66.93, i can think
67.26,69.09, father and
69.54,73.77, i always keeps me a great sensible out on the days as
74.61,79.59, a lot against extortion try with a camera to pay yourself
80.16,132.12, antoinette dorotheenstrasse dentidewaghneghdoten
132.18,133.5, the life
133.68,136.35, things about life 
136.83,154.32, just walking about and the trees and the very small which he wouldn't realize the einsiedlerstein about the teleferica seasoning to literature
154.5,156.48, the saugerties
156.48,175.8, taking a picture or a weasel appreciating the ablution days elinor and mourning around which a signore and americans well teiresias
177.09,182.01, i think that a lot of emotions during situation cause afterward
182.7,211.95, meeting a picture can always satigefaction assisting too so i can see my motions about the sonatine listen to him all the usually take orioles like a literature association i like going to place a spanish outrageously living and she had likewise
212.1,220.71, on the other hand the converting that a picture sacripante word all the terminating retinal pictures
221.34,255.03, tantalizing that photography is my passion very early it was extremely first came to london with my arms carcass when i was at oldenburghers old and it took a lot of pictures during the tormentor a sanity to bring any taciturnity and that soumission toinette
255.12,258.39, the estate but
258.93,270.06, patience getting it manhattan eyes of flint
271.14,282.99, a horrible in devious omitting part of my day gioiachino jointed in mesopotamia
283.14,341.88, so quintessential from her friends and they appreciated daintinesses
