start,end,text
0.03,40.44, thanks crushed morning good evening for join with his vivid many misterton on the campus pastor here at resonate and man is really good to be here i thank you vandals university idaho and sighewash into wild cats mansell sweetly as reladin us the video and you didn't know the first time to be here i love the fact that we are a church it doesn't just meet here but we have five different sides one church barnside kind of spread throughout washington and so it's really sweet to be joined by some other campuses and so a man i'm impalpable next few weeks that we have together 
40.77,57.18, josh and we have a friend a friend who a couple of years ago evermoving us a call and telling us this really outlandish story he travels full time for a living and 
57.27,87.48, some business sense of the evenings i have often so he and that evening just kind of strolls down to the bar and the hotel and he just kind of hanging out and just kind of just killing time and a young lady i'm approaches him and notices different in the south the fellow should always do the approaching and but she approaches him and offers to buy him a drink and for ever as he's like sure why not and this our friend take this drink and the blacks
87.51,107.1, bisco out done and all of a sudden he fast forward he wakes up inside of his hotel room okay i'm a bit confused a little day over what has happened and as he starts to put the pieces together rosino actually in his bed he's actually in the bath
107.13,115.29, i'm completely covered with ice and right next to him there's a sign that says don't move just call on one one
115.35,137.16, and so he and with his hand shaky because it how cold it is riches for the phone calls in one one and begins to explain what has what's going on and the lady on the other line is strangely calm and strangely familiar with this story and so she began to go he sir would you just reach behind to me favour and can you fill a tub coming out of your lower back
137.28,162.63, he does just that and she says gaetano the ambulance there on their way to you as amenothes began to explain that he was the first another he was later on in many cases of organist would go to these bars they would see a pretty woman with a drink with drugs with black amount they would remove their kidney or some other organ and in sellon the black market now
162.93,223.41, you probably heard that story before and that's because it's not real it's what we call an urban legend and so we've got one o the things just happen you like his brother is making this up for me at istory it's real it's an urban legend why do we have urbanity the thessians dougallians don't take drinks from strangers no matter how pretty they are or it could be he don't make out with your boy friend on the top of a hill islesmen with a hook may try to kill you like
223.62,246.96, when i cited about to day and after the next few weeks it is we're not going to look at stories of fiction are going to dive into the old testament and some just man legendary stories and epic perforce a larger than life stories that are going to allow us to see a bit of god's character
247.47,253.74, allow us to see something that may be normally we wouldn't see because we didn't have ears to hear or would have eyes to see
253.77,258.48, and so though the stories are true these are real life stories
258.57,259.89, there
259.98,302.22, we dived into this series of ledges and very serious i hope the god would give us these fresh a fresh sense like a obscuring his word of abusing what he's doing some prefontaine and mercantile into it so father think so much for our church and thank you so much that were willing to dive into some really hard text and then and really obscure text if a aprecor for myself in this moment how would you just speak through me and i don't i don't want to get up here and just say a bunch of random stuff or try to convince your people if something to be true on got i realize that only you can do that
302.55,305.43, a spirit of gogebic in this room
306.09,311.28, so evident for us a presentable how close you are thus
311.43,313.53, you speak to us
313.98,325.71, this is huge story we see how it applies to our lives and we reminded of who you are and may that push us to redemption and loves amerian
325.77,330.33, well as a culture and large we love
330.39,334.23, love like we love to love
334.29,380.4, love but we love it you know what i'm saying but like for example is not i don't know i really believe that like most of us spend our waking day and even our dream stay dreaming about love and maybe that that magical moment where we meet that person or catastrophes that mordaunt person we love it like into if you not look at stalk at our culture and box office sails over half a billion dollars a year is spent on romantic comedies
380.4,393.3, if you valentine this year alone federate two thousand fourteen and those that you the days leading up to valentine's day eighteen point six billion dollars
393.6,394.62, spent
394.74,401.67, valentine's ah wethalie chalk candies or cards or whatever
401.79,409.59, a lot of money that ten billion dollars and sails just a romantic novels alone
409.83,434.64, novels a year written from antinomian does not romantic novels they used the poles at seventy four million americans a last year readily one romantic novel i don't know who these people are i don't know where you find them but they exist they ah but as a culture at large and we love love
435.15,437.43, love love songs
437.52,450.09, i love but is all you need betasseled thing such was love to love love but the question i want to ask us this morning
450.15,451.68, is 
451.68,453.54, what is that
453.87,470.88, and what is it all about and what is it even man because if you think about it we use the word pretty pretty flatly like igloo at my mom and nothing out with my parents in limestone got off the phone mulvey
471.12,476.64, a canoe is said jane i love you
477.0,479.79, now are those the same
480.6,486.03, in some ways but in a lot of ways it's not i and if it was
486.3,496.71, that's creepy okay there different i love my mom and i a love my wife but you know what else i love coffee
496.74,502.56, you know elsie french fries i absolutely love piazza
502.62,506.1, so so we mean by love
506.34,515.07, even man and i think that it caused a bit of confusion or culture we began to go in a lot of ways we worship it we love it
515.94,545.07, i know what it is and we don't really have a great illustration of what it means to be loved if you have your bibles and i want you to turn to a book called up because now it was going say this most of you foetus to repose at a taine those took me lilimond it so it was just all go in ever broletto the table of contents and let's just go ahead and find it there so that what you don't feel insecure it not weird for you it's not three forces of the way through the old testament whose is kind of like it like
545.19,562.62, it right in there scratchard to see it was you turn if you've had a bottle for a long time this is the part of your bible that's like iron straight if i really claim to this never been open and soothing
562.77,605.73, i mean this as a book is written to the israelites and there's italicizing okay for themselves like living comfortably they've got it together and much like us they love the idea of love but the problem is instead of man wrapping them in around three love that kind of trade that and for a philosophy which is an idea of love really kind of bouterie areas and check this out israel number one on the philosophies that they had about love is real believe that love could be purchased that if you have no money if you if you got it i like waif you're ready enough then in the the people going to love you but that that's what they believed
605.85,606.99, two
607.35,612.96, i believe that love is simply the pursuit of self gratification
614.01,621.06, if you love it and it's so canlon is really all about you and what makes you you feel good that's what love is
621.57,627.87, three one of the philosophies israel believed that love could be found and in animated objects
627.93,629.4, things
629.64,630.9, stuff
631.02,632.82, there's a deal
634.08,635.31, the sounds
635.31,636.96, familiar
639.24,642.72, this doesn't seem really far fetched for us
642.87,673.38, in that week with me we really do as you look at a culture if you look at our magazines if you look at our art shows if you look at our movies the person has the most stuff as the most likes going to gain love if you have a nice enough cock then you're going to be loved if you're pretty enough if you can buy the best cause medics or getting basterga you're going to be loved more asadero our culture is everywhere not only that it's all about us it's all about what whitelees me what makes me happy and so if you make me happy i therefore love you if you don't make me happy
674.55,676.38, see later
677.25,684.48, a number hesitate really do believe at times that we could find love and just stuff
686.01,695.64, wise man we would not break our backs and our pocket books to get things but away outside of our pay grade isom how satisfy us and complete us
696.45,698.73, so i tell you that
699.51,706.02, we're not too far in this book isn't out dated as not just out there in leffie
707.22,715.95, think that god has something really important he wants to say to us to day and i want to hear it and i want to say but i connect the dots
716.52,728.07, so looking at would say he set the kind of set the stage for you with chapters on through to the seven hundred and fifty years before jesus ever shows up on the same
729.3,751.17, god has way of selecting men profits to be his mouthpiece the voice to a people so it would pull a profit adawlut you to say this to my people and they would relay that message and so whose they are holy man a pastorate popular prominent man in this culture
751.77,755.31, given a message but not only is he given a message
755.31,767.34, and he's given an assignment much like most profits would giving had believed that i see is given great outlandish craziest simon and of any of the prophets
767.43,772.68, god shows up to house possesses a deal broth
773.52,777.66, yes your silent if you choose to take it
777.96,781.74, i want you to marry
782.67,784.14, prostitute
786.48,799.77, say what come again so god the have it your bud and i i totally misunderstood you i got a sworn that you just said i was to marry yet you heard right
800.49,804.99, want you that go and i want you to marry a prostitute
806.37,812.91, the bible doesn't give us too much i mean just like guided it
812.97,816.81, just faith foreseeing as i negotiate name
817.95,819.15, or
819.9,828.93, may she must have really been loved as a kid a sounds supurative can't wait to meet her gomer
831.15,832.92, a faithful
833.94,838.77, leave his house and he goes and he finds gomer
838.83,842.04, he begins to pursue her and woo her
842.22,847.17, after an i can only speculate what those interactions would have been like
847.71,852.51, that would have been actually paying money to abilities with her
852.6,855.69, look at her go had listened on another for that
856.05,857.55, i just want to get to know you
857.97,872.04, a conversation with her when i hear about your heart and not eventually somehow over time he woos her and persuade her to leave a life of prostitution and come with him
872.13,873.39, marry him
874.89,877.17, i cannot even begin to imagine
877.23,878.91, hard that would be
880.05,890.49, a man that is a given his whole life to pursue the things of god i mean has walked in purity and god look and say i want you to marry this prostitute as woman's going to be unfaithful to you
893.55,897.51, sylvester and the things are going kaffirs
897.57,901.02, years not too bad i got three kids
902.1,905.73, all of a sudden one day as he wakes up
906.6,908.31, nowhere to be found
910.2,924.3, not next him in bed as you look through the house she is nowhere to be found is not outside noisier than all the sudden he realises that she straight up bounded and went back to her life of prostitution
925.2,926.31, hear me
928.44,930.51, been married only six months
931.26,934.38, no means whatsoever to have it figured out
935.37,977.88, i cannot even begin to wrap around i ran up mine my head around what that would have felt like to have been after at this woman that you have pursued with your life to you given everything that you may be promised that everything is mannering to the table you've been so unfaithful i give everything to you i built a family with you a home with you my atomized my life to you and i she straight up stabs him in the back and leave like the heart the pain i can't came in at my mind around it and here's the deal with some of us in this room then this isn't it's not too far fetched for us some of us we've lived in this out we know too well what it feels like
978.03,979.47, abandoned
979.53,983.31, heart broken to have some walk out on us
985.2,990.75, we have an experienced personally some of us have a front row seats of watching it play out
992.97,996.48, cannot even begin to rain around it
998.19,1005.21, i employ my mind like what it would have been like if i would have it the chance to see her and what would i say
1006.14,1021.35, i handle this situation may i would let her have i let her know how much she's hurt me a little now how wrong she was and handsome way it is belike find you give what you deserve if they prostitutions what you want it's all yours
1021.77,1023.87, your life you've chosen that
1025.58,1028.97, god comes to jose and he has a different plan
1030.14,1032.0, you to see this and burst
1032.18,1033.8, chapter three per one
1037.34,1044.18, say chapter three verse one says this is this is what god tells hotheaded how to respond
1045.44,1048.08, and the lord said to me speaking of those
1048.92,1056.42, and love your wife again even though she commits adultery with another lover
1057.2,1080.45, go and love your wife again even though she commits adultery with another lover this will illustrate that the lord still loves israel even though the people have turned to other gods and love to worship then god comes to jose and goes listen i see you in your despair i see you in your heart break and here at a point you to do go and get her
1081.02,1085.43, you got to be kidding me
1088.85,1090.68, did what she did
1095.69,1096.56, the
1098.15,1099.83, with that like
1101.6,1106.31, holman is past her leaving once again his home
1106.73,1109.07, into the red light district
1109.76,1112.49, in himself right in the heart beat
1112.55,1114.86, of the sex side industry
1118.13,1123.02, walking up to different people going through brother amasa
1123.53,1124.88, a wife
1125.27,1129.95, maybe having interactions with men that i actually slept with his wife
1130.49,1131.9, i say
1133.37,1136.1, all of a sudden as the round a corner
1137.27,1138.29, she
1139.91,1144.41, he's not on the corner all dressed up all doubling herself
1145.7,1147.32, on the auction block
1148.43,1150.23, so he is better
1151.25,1158.6, other two reasons that a slave was auctioned off the one the tempest had no use for them any more
1159.77,1161.09, tired of them
1162.56,1166.61, he wore nothing were no good for us get rid of him
1168.26,1174.74, say that more than likely she was completely naked because buyers would want to know what they were paying for
1176.42,1179.51, and all her shame
1180.05,1188.81, all of her guilt there completely naked in front of a row of men that are that are bidding for her
1189.44,1191.9, and walks of a
1194.51,1208.76, and in that moment imagining looking at her going that's not nessie like that that that the snowflakes wife that's my wife and the ochterlony said listen listen brissot care who you think she is
1209.15,1210.44, she's for sale
1212.63,1220.04, look at what was heads look at what he has to audacity to do in verse to
1221.42,1222.71, so
1222.89,1224.78, but her back
1224.81,1230.72, pieces of silver and five bushels of barley and a measure of wine
1233.93,1256.67, i love to think the romantic comedy verges of this would be that their walks in and gory light up and she is just manorite that there corsairs here to like take care of a rescuer hero but the truth is i think more and more than likely there's that moment of shame when she looks and goes man of all the people here he still last person on a sea
1258.62,1269.27, he's here to tell me i told you so i mean this the last person why am why here why now and that he has oddment
1273.26,1274.82, pieces of silver
1276.86,1286.1, pieces of silver fifteen pieces of silver or less not enough and let me liquidate my assets
1286.88,1290.48, i can buy back what is all ready in
1293.45,1294.59, then
1296.39,1299.09, absolutely in love with this woman
1300.68,1302.78, a great price
1303.44,1306.77, rescue back what is already his
1307.94,1309.29, i do it
1311.06,1313.49, every right to just say 
1313.7,1315.23, forget this
1315.68,1317.39, my love
1317.39,1327.14, he did in as you're not not not not your best state not looking grave and clean yourself up and come to me and even say you're sorry
1329.39,1330.8, this
1332.03,1334.73, answers in verse three and fought through five
1337.97,1339.56, then i said to her
1340.1,1341.84, speaking
1342.35,1384.11, you must live in my house for many days and stop your prostitution during this time you will not have sexual lations with any one not even me and this shows that israel will go a long time without a king or prince and without sacrifices sacred pillars priest and even idle but afterward the people we return and devote themselves to the lord their god and to david their king and the last day it were tremendous his goodness why in the world has got as whoever a prostitute knowing that she's going to be unfaithful and then ultimately sent him to chase after her here's one
1386.87,1388.16, god
1388.28,1391.94, it is riding a legendary love story
1392.72,1401.51, and he realizes that you and i would never fully understand his love for you and us if you just told us
1402.77,1405.98, an epic display god man
1406.04,1409.73, but his love in full display for us to see
1412.01,1417.74, god's goin to look at us and say listen my love for you is just like that
