start,end,text
5.76,12.15, elisaveta
12.24,52.41, the serenity and a collarette sealsfield has no no pandean tatanemance in walhalla patrician antagonistic theodolinda
52.71,57.6, reputation who could not enter
57.63,73.8, an older as of a lost in a botanical and will be a bad name and a benefaction and a new opera and he engineered in his macanaleister
78.75,80.61, my fine
81.54,87.63, as a anathematising daneshead dated heloise
87.78,95.67, tis indeed a didactic latin
96.63,98.04, la
98.49,100.38, it is
101.94,103.83, that apart
111.12,114.39, he 
114.54,129.18, it is the mineral its hill almost for him he has an operator disesteemed simian always abilities may be found and this local bandage
129.48,151.74, doing the late heartburning every aslant the operator instantly saradasankar but i can communicate daisies as similarities
152.1,158.07, these are most unpastoral this of the closet and the 
158.37,173.04, always take back my door one secret in it and what etiolated
173.7,221.82, acatalectic on political macalister with oeconomists in one and have as often as we are the commonest in the asteroidal friction taxation all analysed and found astakeelee on absorbed in wasserman at last not at him metamorphosis that her avertissement
221.97,224.37, almost as he brought
