start,end,text
0.0,22.68, are you struggling with physical or emotional pain may be just the discomfort of your restless mind or perhaps you just feel cut off from these sensations altogether if so this yoga for healing class is for you 
22.89,33.18, i am melissa with youth melissa this is really you for real people yoga you can do so you can move better the abetter and connect with your true nature
33.42,50.1, a culture that wants this to do more be more in consummate this is deeply transformation hotdog that allows us to bring self awareness in self acceptance to ourselves are relationships and the worldly inhabit
50.49,69.39, i put out a new fooling the ovidio every friday at nine emphatic so if you like my video be sure to subscribe and turn on notification that you don't miss single class and if you like this class remembered to press that like button and let me know what you like to put it in the comments
69.54,141.42, if you're feeling particularly anxious and stress to day i encourage you to press the mute button and follow along the july until the spoken teachings become less overwhelming my intention here with these classes is to keep the teachings as open and spacious as possible so to find out where you can receive more be sure to listen all the way to the end i have two testimonials for you to day very short ones from face spoke marjorie says about you with melissa three seventy four the take one seat class love this practice melissa staying grounding and gently opening our hearts and madeline says peaceful beyond measure so thank you marjorie and madeline for your testimony as i love hearing from you on face on you too on ingram and twitter my website and as always the most in depth conversations happen in our membership community want to thank questing for my clothes to day to day i am wearing purple leggings and a green bamboo researching top with a volonte
141.84,153.27, things to dusky leaf for my props to day you are going to need two blocks and one bolster let's send her with our peace mantra
167.07,172.71, he had baboo
172.74,217.2, he had no bunting cabaret a bear by the toastmaster beaudoin's protects together student and teacher mere studies nurses together may be work together for the union of the good of all boycott her in peace and harmony peace peace peace be unto all
217.77,222.54, so we're going to begin with a guide relaxation
222.99,239.28, and is nosing my voice almost non existent to day so i am apologizing for that i was up a lot of the night with my daughter she is the clerihew so i'll just try to stay hydrated and
239.34,249.03, just really rose so i pologize for that so you're going to lie down on your back for gaderabotin to start
264.45,274.59, you have any low back issues you can bend your knees and place your feet on the floor or even place that bolster that you have
275.79,280.59, you niece here
296.28,301.05, so started by feeling the support of the earth underneath you
321.33,330.9, then fell into your physical body dares what's happening in your body right now
336.3,345.69, he there is no writer wrong or better best answer here you're just noticing what's true for you about your physical experience right now
364.02,373.89, now then in her emotions and check in and see what emotions are present how are you feeling right now
407.01,417.9, and then notice with your mind with thoughts of present for you as your resting back here and feeling the support of the earth underneath you
454.77,462.0, open to this sensation in our body and as we turned towards her motions
462.27,464.43, the thoughts in her mind
464.82,470.58, we gradually include all that we have previously shut out of our awareness
470.82,475.26, in our body has the opportunity to hear
479.31,487.98, he go ahead and form an intention for what it is that you would like to receive from your yoga practice to day
489.48,492.78, is it that you are trying to create
494.28,495.78, sustain
496.92,500.04, as or rebirth in your life
501.21,505.35, and how can your yoga practice help ye to do that to day
531.81,559.83, once he formed jernington a gun to take care right leg and benighted in toward your chest you can leave the bolster here or if you don't if you're not using it that fine to you can to draw your right mein and you're going to just start to circle it in the nearing keep feeling the support of the earth underneath you and you're going to take it into the crook of your right arm
561.18,568.44, and your left arm were disclaimed the dew some rock the baby here lying on your back
582.45,590.58, everything in the right hip joint
606.78,616.02, and release your right hip down pause here feel the difference between your right and your left hip joint
617.46,630.96, when we start with opening our hips we begin to open to the physical and emotional sensations without struggling against them flushed and do that on the other side as well
630.96,633.87, the bengalee in
634.56,639.9, behind warm up that joint to little bit to begin
641.37,648.6, but he left me in the crook of your left elbow and then we rock the baby on this side
649.26,656.97, opening to physical and emotional sensation without struggling against it
697.95,703.41, the released her left hip down
707.46,710.22, he supported the earth underneath you
712.89,733.56, give you two options here you can leave the bolster where it is not usable stir or you can take the bolster underneath your hips if you struggle with palapye struggle with happy baby pose like i do then you can place the bolster underneath your hips
734.22,748.5, so you just place in manator poles so that support your palace lengthen your left leg wall casarico ing through your so as is well then draw your right leg in
749.52,762.24, and you're going to hold on through your right foot drawing your right knee down towards your right arm pit so half happy baby posed here
778.98,784.92, he
817.14,829.77, and then release your right leg down pause in the centre
830.37,837.24, opening the doors of the awareness to our thoughts emotions and physical sensations
837.3,844.65, including all our pleasure and pain requires or tender and gentle attention
