start,end,text
3.03,13.92, is it small instructional about the forest of opera i want you to be now that we actually referred to the latrine
14.82,28.83, this property over here this is something we have taken very seriously you know we have met with community groups you know over at north lake talked with you know conservative groups we actually had on one gentleman drive all the way from forthwith the
28.89,49.02, and so you know we have been working very hard to make sure that night about the penitent to all that property eristic question doctor results it is about how that property is labeled and do we have a wearisome
53.79,56.04, actually gotten
56.49,65.07, and i deirselfs hassenhausen your glasses were learning
65.79,71.1, the image that commences
71.73,73.71, i went to the 
74.55,77.85, we must agitate
79.89,86.28, the bee don't know stringent on
88.95,105.99, so we're going to get you to everyone here in your indian you give your milestone also have the mail address is for the folks at sinoe and so we've got that as an email purpose well so what we're going to do that but we don't want to do or bernard
106.08,114.81, we don't want to give you battalions were going to be sure we don't right information that will get it out of again this is a continuation of the discussion of the guiding
114.84,119.04, conversation will get you that information to make sure that what we say
119.19,123.15, rock solid so that you can take to the bank
124.77,152.55, when he was very sincere in her neighbour i live in unincorporated king to and i just want a congratulate you guys for doing such a great job of researching airedale is a whole surrounding community through them is concerned i wanted time you were here and secondly
152.82,156.78, sitting in obsolescence meetings and
157.98,167.88, i have pretty canyon people are upset but i think every one has conducted themselves
168.09,173.16, with a lot of greece you know you do going to 
173.58,175.44, i can't even
175.47,177.93, to all of the
178.86,193.35, and legal documents but i was never in a part of the community there is just a lot of concern and i think people i think stress this pretty well but i think question
194.55,205.98, a warehouse ever and industrial situation if you were talking about
206.25,211.02, not the right information that one of the first to become meetings i went to
211.11,216.84, people got up and talked about how they fit involved in the real estate process
217.14,230.7, how did his property ever gets sold to somebody with the word industrial in their name why do they think that this is acceptable when i had a piece of property
231.03,233.1, i can't
233.22,236.91, when i tore in residential neighborhood
239.4,246.93, what of people have been asking for a time i guess it's called moratorium to take time to
247.29,257.16, information correct before these forced i seen it and ormand preferred freezers patianac a lot of money
257.76,259.92, into this
260.91,269.73, all wanton and and be part of the process of i have to say this peppery is the face
270.03,278.25, wainamoinen i i
278.28,282.87, i mean aviator in but i was in order to a
283.2,286.02, beautiful is of property
286.71,289.47, the most
289.53,293.79, active and encamping part of this town it 
293.97,305.58, to turn him into an industrial would be like you know putting smoke stacks up the space meenister that soothes my question
305.82,312.0, is anybody think it's a industrial zone and can we get an answer about that and
312.06,319.59, how wondrous and the other issue is trucks and tragic i understand that
319.65,324.63, you know a corporate part means people to come and go 
324.78,344.22, overwhelming i am a prisoner in my home from two o'clock on because the viaticum he at suppose required another
344.55,347.94, sidenote question
348.0,359.64, exactly i think the indians many private torture rosetime as a prosecution there were times in which i get about two girls away from the case and becomin what happened now i know
359.64,363.0, as this person to assault this person or passers
364.26,369.6, i think you know at the court of this at the core of what they want and as we happened
371.04,380.46, obviously decided they were going to be they had shrunk at the whole program process a change came side their isopropyl so that for seven million dollars
380.94,388.62, they did not so incertain pieces of this land for conservancy they sold the solidement million dollars the whole hippocoon
388.71,403.68, that's important to me but i think also it is this happened and we were and we were trying to figure out on how can we get somebody to come into this arcolano armenian we replace these jobs you know waiting out in recruiting
403.83,407.64, he recruited iranian aluch of woeful
407.85,411.15, things i think that she actually hit on something
411.3,413.52, you're absolutely right
413.55,426.24, no one thought of this property as industrial robert i didn't as i sat in my office as mayor i thought how can we give the best possible seascape company and franco appendicitis property beautiful
426.36,428.67, it never was done on me
428.67,433.98, this was going to turn into some sort of industrial side patent and industrial side
434.1,436.41, and because of the way it had been used
436.59,447.81, when we were thinking about that we're taking a look as they say in sister's no better example of this because as i was looking at this thing about it i used to say to myself
448.23,450.45, change the owning it was proper
450.51,495.48, not going to change his own his property so he wants to come and try to put housing her most bequeathing else here i'm going to imitate rock in the river just like they were when they tried to put five lines in front of the mountain and enormity myself indeed to come where the people and stopped that that they were going to take the most butiful but on the wonderful sections of her city and destroy it for stature we stopped and so you know we also stopped just rehearsed that refinery into come in anatolians now so i think when you get to doing this boulli mean i think it's absolutely great that you go doing it but i antoinette
495.69,503.07, what we were really worried about was multifarious in and one of the one of the companies that was interested he would hear rumors
503.13,506.16, big housing filter developer
506.58,517.68, i chintamani think you've got a kind of approach it from that point of view is that i agree that was exactly why you want as well so i can commentaries
517.77,545.13, in that language that allows surliest alehouses it's lectioneerin whiteness with this process is account we didn't protrude bertie didn't recruit or convenience we received an application and were revealing it so that's what's at
549.93,555.3, note don't have to i didn't bring a city are
565.86,574.92, she has already bought the property the ornithologist in paterentur even
574.92,581.25, another back in back earlier
582.39,583.83, there's 
583.95,594.24, this is a good corraterie an application hephaestion there's a plantain doesn't allow this
594.27,597.96, working away through this as patisar
597.96,600.33, there is a process for all this
600.87,603.87, it's not for me to say right now
604.02,611.22, i know it would be i have a certain job as the man number one my job is to represent you to a measurement of your
611.43,617.94, no i'm not the citation for the united states pertaining into defining terms
619.74,627.57, you have two acting city internes who were doing a superb job and actually there well versed on land musicians
628.02,635.43, well we are doing right now is we are not prejudging akinetos dr bernardo
637.62,643.26, a very positive person and i could tell you what i think of a lot of people really upset
643.26,650.01, i first heard about this i heard about the corporate head orders coming to this property and 
650.01,655.11, vance technological portion of them prefer the the freezer aspect of his
655.14,668.4, i supportive statements in regard to it is about you know to bring job to bedrabbled that was a mistake she assured but i shall have said and i i dinnerward
668.43,672.9, i raised the regulators
672.96,676.71, i needed to do i need to say another right now is
676.86,680.1, this strange man
680.13,701.88, we are going to do everything by the book that's what i haven't even everton starboard or inactive open direct in our nominee registers on november first he i have never really had it in eberhard to a substantive satin about the merits abolishes it not appropriate
702.3,713.01, we are planning an absolutely strange i just we want to go and antemeridiana
713.4,717.24, perpetua
717.57,719.76, are other cares
