start,end,text
0.03,84.21, no presentiment of groenendael aeternitatis
98.7,103.53, we your
105.99,108.21, the 
108.21,116.97, with
129.63,131.94, you know
140.46,145.38, he came of a less
145.38,146.49, the
149.55,164.31, i am there were carolina in powerless cascellan rebounded
164.73,170.19, i 
170.22,174.33, the one
174.96,181.05, she got
191.13,197.82, barefooted
201.54,298.98, i antiacceleration aeternitatis etienne
299.04,345.66, he 
345.78,548.1, norlaminian monitaya on copenhagen tentacle to come down the cainotherium come on the lincolnshire eternities to antagonistic and trumpeters aesthetically wingate
548.94,566.67, and
567.18,573.36, he wore
575.19,597.81, nineteen
598.38,617.7, and
618.15,626.01, obedience
626.37,630.39, he
