start,end,text
0.06,7.95, i 
8.13,78.9, sieciechowa time intonation that summertrees repeated as he said therefore i aeltester pastorate agrees or something to take and many very polite awareness is my oother materialities one
79.74,123.63, this is to my mention of her to action and room number on away my lateness he saw that we were up to her about seven a m in the alleestrasse some astonishment on along in his hand the toqui to charlie
123.69,126.27, the telling
126.72,128.61, i go
130.26,135.81, the back coming on as yet to molestation carried
137.73,142.71, and a talent
143.22,146.94, through grace theresa
147.18,150.78, anciently aconitine
150.78,155.7, i demand that it too senor
156.87,196.02, the potencies martinson cleared that i cause the water very clear it's very calipee for the young chosen and after goorashee
196.59,204.93, honorario
205.71,288.48, in july the seventeen or outweighed i have no manoeuvering tatatatatat the easier much thinner entertainment
288.87,295.32, at osawatomie was pretty rough faces that it would be the act
295.35,319.23, we're not there wasn't many people there and it is about one thirty a m but it's a costantino's july had of the season may be as you know and i 
319.95,365.31, toleration aneantissement
366.03,405.33, the train another man a trap untapestried soloveitchik
405.9,414.24, when
414.81,505.92, so now they entertain researches a mercantile teetering on alimentation of the light reservation serenading arranmore in my marcantonio
506.73,509.61, ricardo
