start,end,text
0.03,5.04, he is rachel is trying to hear tropique out what to do with my day off
5.82,14.46, today i love to go to that every year and also salteadores i haven't had a chance to go by there
15.06,26.55, and there is also a music festival in misery city artist food and local restaurants we will squeeze all this in give you a look now i go get ready
27.81,153.21, okay so we are here at the silent as a unattainableness 
153.27,258.78, the second laissons beneath tomatoes
258.9,306.0, haiatalnefous 
306.69,355.53, the alienation
358.26,551.19, the aversation ototototoi weatherbeaten onotowatishika aeternitate teetotallers
552.69,554.25, a market
554.37,632.94, and the rocket story and is essentially an afterward heretofore we have material collected curiously penetrative music features and a not supermarkets cheated by a natural exhibitors originated reforestation fortresses of thickening in the milestones
