start,end,text
20.07,231.93, the aeronautical etiennette eternities aeternitate aneantissement etiennette aneantissement aneantissement 
232.74,251.1, aeronautical isolation sanitation
252.84,253.74, he
265.71,274.8, he boeotian renewal
280.44,372.45, he aeronautical etiennette aeternitate
376.26,377.34, he
378.72,379.53, he
379.83,485.91, nationalisation aneantissement
486.51,635.79, aheethanaran oeernitatis aneantissement aeternitatis
643.32,685.5, hooloomooloo
685.56,712.38, etiennette
726.45,844.98, homoeopathists teetotallers 
844.98,857.4, teetotalers
870.3,871.11, he
873.15,950.61, allowing a teriieroterai overhead
952.26,999.27, i anatomisation
999.3,1001.58, the
