start,end,text
3.54,49.44, the eton
52.02,59.85, we had at the river he assisted as at all their town need medical attention to
60.42,64.2, so the cattleman and his ambition
66.06,68.16, i did
68.19,97.56, i just wanted inattention of pretension in downstairs and in quite
97.68,156.24, why then i turned they gave danny of you an informed of your life that i did go the time and will be have against you in a court of law he was to say anything to do manufacturer pretentiousness
161.22,165.63, idolatries easier tonight
166.23,172.17, that is not so tough now is he will not to lowly you see that now
172.32,180.18, thinking and down near for dancing he housetop things next time anything like that happens again i should put the hand on
180.42,182.34, rosanette for
182.82,184.71, the hare
185.52,186.93, or did you
187.11,191.82, just show up and listen i don't like the way a handsel around here
191.85,200.97, get away with authoritarian i'm not around what farnam to start a inlaid and not to mind the talk had not that
201.12,204.09, here which i just stop that
204.33,206.07, that thing and now
206.1,223.71, in the same and there was the sound from the bitter he was sick and folloman and we stopped and so i had the janandra had he astronavigator so what are we supposed to do that the more oliverotto and darned
223.77,226.14, get that head
226.29,237.39, then george lonesomeness when he hears that beastesses doon and then down he pocahontas of black and blue yet twist
237.54,248.34, get messy the amaryllis not all my memory serves me correctly you were very rude to that wood
248.34,253.53, was not all and sell my intelligence is that i want you to do
253.53,256.95, apologize to
257.43,262.92, stationing falkland to china my job harder
263.67,268.59, give me that line of force you may live hard on yourself
268.74,274.68, on a promise to be the biggest pain and tears they were the war about that you wait there sat
275.04,280.71, i competence when a tangle prisoner i shall be too long
283.83,285.3, he had
286.44,289.44, become a garter star
289.62,292.59, valentine that sent
293.28,296.61, bywater
296.7,298.02, the
298.53,300.12, on
315.39,332.97, my name is tom ran on the death serenitatis can you tell me what happened before you cockatoory together we don't hear to protect you that we domesticate
333.03,335.88, check on him and see other anyway
336.66,355.38, hence not a bright one like and not going anywhere the alleged to a doctor or a your going to be had i a onto behave i will you behave
358.17,372.48, is he neanderthaloid he don't have foolishly what lanyere okay unless in the biancomonte you hear now able and see no aberaeron the bookstore
373.5,377.85, she his
377.88,382.11, she's not but a pencil pushing ourselves a guard for rocky school
382.8,385.05, i thought i saw his form
385.23,387.09, hadn't know
387.27,388.68, nothing 
389.07,397.89, he was a frank marlianne's and all that folansbee about his making the low bed hearing it she probably only in began
400.68,407.85, in telling his lads you see that if he tolerated i'm goin to make his medicos at his life and living foci
407.94,410.88, contrive use
410.91,414.93, to protect themselves teches my as
415.32,418.02, to be for an killed that's what it means
418.02,420.72, make it tattooer
423.54,426.27, yeah i know it's saturday night
426.39,428.61, no we are eternity
428.79,431.58, i looks like he needs may become assistance
432.42,436.41, comanche station who surely should be too long
436.62,437.7, honestly
438.69,440.82, i'm sorry for the inconvenience
441.9,443.16, i
444.99,447.24, you know as out
458.31,460.62, some
465.03,467.34, you can do better than not 
470.82,472.95, otway i reacted
473.61,475.38, except an apology
481.32,483.18, footnote
483.45,484.53, coffee
486.06,488.52, he had made no faintest
489.06,491.61, seems to be the problem
492.75,504.06, i fontanaresi
506.34,511.17, this malorganization when you constitute a solicitation or
511.98,513.81, i touch
515.07,516.72, oh that men
517.02,526.92, my name is tom ryan i'm the death organ from malorganization the trying to be ordered to night from the last thessalonica but danny corner
526.92,528.9, possibly comedown to the station
529.2,532.56, hatch
538.53,547.68, i do it in common had coloured
550.05,552.27, how are you doctor
556.17,568.47, basically got the testacella aftersense then we arrested him and inactivity so itself as tanno and i got to have a sister a hanging out of my anointing so
568.83,571.89, sometimes these people on reserve dividends in a code
572.01,577.71, the prison last week i was on a post card from those new states in his city center and i
577.74,586.44, the stiller kind of people are they at all i know when you oughtenter
587.76,591.39, said
591.81,593.43, we have to call in a
593.61,598.62, he's going to get the other and i do say that he's in hospital fighting for his life in the lineage of
600.54,602.7, how much crime and maria
602.85,604.59, finished here and 
604.89,610.38, just sign here and here and 
610.53,618.96, agitator detectors hearing moorehead was here for i perceived untouched
619.44,621.15, maybe
621.24,626.97, i'm not really teaching her was a bit of a west 
626.97,629.61, yes but you know
629.64,633.33, i say you know i couldn't refuse the canvas
633.33,635.58, so when he asked me you know
635.58,640.68, your pittonaccio did you not tell understandingly she
642.45,645.87, yes yes i am afraid the task
649.11,654.03, the saleswoman's comes to lavinia
654.15,655.86, he's out there 
657.75,660.45, copies could
664.47,667.5, i thereafter okay
667.65,674.91, seems to be everything you very much thank you
675.69,685.83, doctor i just get the form timepiece to me i'm sorry to tell you doctor money to his own
685.86,687.27, in her 
689.97,691.08, time is
691.5,694.44, i have an offhand you
694.44,702.21, he seems to be the problem that it's little the runt by his name is danny turner he was broad in to night for the ledge to salt and a guard
702.27,705.45, i had a good one
705.9,717.69, obviously his guilty well according to that ganderfeather he is and i suppose if you had your way doctor had told the key way as well would you miserly
718.2,720.27, i remind you of the law doctor
720.33,723.21, every prison has the right to medical assistance
723.39,727.23, means that you like it or not must attend
727.38,728.79, another thing doctor
729.18,731.58, do who keep your comments to yourself
731.64,740.79, as you're aware that i am you have a price
740.82,743.58, tea
744.09,754.35, aghstawenserontha for
758.04,767.19, editorially
767.37,774.75, now
776.37,785.28, at a tender to
788.91,800.43, i am adansonia
800.49,831.96, my impotent tentatively ototototoi see my kind alloway ulenspiegel microbiological too
832.2,836.28, you can toogood
836.28,842.07, i shouldn't think you have much to that about madison
843.18,848.94, notification quickly for
855.45,928.35, in a year aserraderos
