start,end,text
0.66,53.73, thereafter the attempted bomanjee botheration about any and government insecure like coming to us to internationalisation about three hundred and fifty people assiniboine were suspected of having tried interrogatories 
58.62,59.97, the
62.64,64.86, just trying to
67.29,70.32, the intimation
73.59,75.96, annie
76.29,81.78, would be uninhabitable loosened
82.95,84.99, i do felicity
85.11,88.35, everyone on wouldn't
89.22,91.11, the plan without
94.2,96.27, along a pelerine
110.97,112.17, for
117.12,120.48, the albemarle
120.57,122.91, to the rataplan
124.95,204.78, antepenultimate ottomanisation teetotallers ototachibana aeternitatis
235.86,249.27, the itinerant
249.39,284.4, he aeternitatis
284.55,285.48, he
285.54,291.75, one
