start,end,text
19.14,33.99, i don't want to take up too much time but i was a bully and i was bled so an elementary school
33.99,37.8, i was young and
37.95,40.71, as a kid another villa
40.8,43.29, but he constantly bullied me
43.59,45.48, i was petrified with him
45.75,47.67, he would chase me around the school
48.18,56.13, and everyone will as he would last ah from that experience in elementary school as a wenongonet
56.94,86.76, myself that i would not i never allow that to happen again montemoiselle cried darry i'm anybody at an my name is regina a word we name was polygonal my name is tyler soon come my name was count my name is jalisco
87.33,92.07, and i'm from new york my name is delmar and i
92.16,112.35, in schools great peril loved the teachers that i had could they make it like a fond way of learning the break down what you learn in her so like is more easy you easier for you to learn so to do i tell you get good scores a lot friend and i now friends and old friends
112.41,118.17, my friends are nice and melilote ome
118.29,121.92, so and my fever part of school is
122.28,123.87, man
125.25,133.47, beatrice and then for her a romance
133.59,157.65, passionate and of course there are tests have they want to come here so working with them is always a pleasure because they're always excited i am tragedy i am curly a parisian i rediscover i think my students are very experienced and pulling my name is miss walker and i am the icy teacher in good bullinger a great period in the third or fourth grade 
157.89,162.96, because of my two had an accident when i was younger and 
162.99,177.84, and people would like only spend batiste i would like go home alike cried to my mom and tried to understand why they were bullying me sheiner really called to have the kid's feeling ferrier
178.26,190.41, my name is doctor bradley and i did have some friends in elementary school and middle school and even maybe even up in the high school that were you know subjected to bullying or were buried
191.1,198.06, may because i was black and they also moved me because
198.39,202.98, there was a pull there and i couldn't swim so i had to
203.16,210.69, i had a swim in the other side and they had some inarticulate follow me just because i was different from them
210.93,214.38, to say that i was a little mite
216.42,225.72, i felt were banalities i go mamma sometimes quiet it will make me like
225.93,237.3, really really angry and mad and said to myself my mother said that she was going to come and teleprint about that
237.6,258.57, oh the gergesene thorerbred even adults sometimes or free of what other people will do for sanity the car she was always that popular and because she was like she was always the one who had all this postulate
258.63,261.39, the you know coles
261.42,280.26, i don't have the clearance i was as hale and she picked on me but then one day i like got tired of it as serenissime thing i was always a tall as in all of my classes so i was bullieve your height one day i knew different is
280.68,305.67, a whole part of like is a part of every one every one difference so many ways i don't think people wake up and decide at the injustice sir imprison i was a boy myself and ingrain because i willingly a girl and bathianyi to me i otanethi all
307.5,337.17, we all had the full separating takes all the time you spent more time here that you know it and a family everybody is here because we're all trying to learn and were all trying to move into next level which is high school and under college but if you feel a certain way of feel intimidated or you feel embarrassed or anything that you can't work in your highest potential and that makes you an effective that makes you that is a stumbling boolean ing and that's a problem
337.26,368.91, i don't think bullionist why would you want to bully if you one of bully than the mean to your insecure and near a bad person on the inside your mad for a reason but you just don't know how to express it really blind never can claypole if they believe a person like every time when somebody gets bullied people be like all i want to kill myself all i want to do that teleprobe them up
369.09,377.7, priorities is your guys safety and i know that sometimes bullying can cause the victim to hurt themselves and i would never want any of you guys to hurt yourself
377.85,383.52, it is a permanent solution to a temporary problem
385.47,389.13, if you will let some one then there are a belated
389.13,395.07, the sillies how you receive things but if you will some one at
396.78,413.01, and if no you had no garrison like if they haven't been to you then i hatton but i do i do for like any other time being is never okay in time that is being is okay is on its ebullition that
413.13,416.64, it takes a good but they take it
417.72,424.11, you really like buying them so i say my say something sarcastic but i really mean it
424.14,432.57, a good way betterson thinks that it's buying but i think that it is well on
432.57,452.04, buying or on so i'm thinking of it's okay that i'm pulling her in a good winehouses someone i can easily make considered bullion i think it is possibly get confused with the tool bolinas more militious intent on teasing him be a little bit more playful once a person if i tease someone
452.13,453.99, and were having fun
454.2,456.9, if that person identifies and says listen
457.2,463.29, i don't like when you see any thing to me if i don't stop what i'm doing and not become a bully
463.41,471.72, since i was different from every one else i didn't i didn't want to go and you are but since i knew
471.72,473.7, different was a good thing
473.82,480.03, well everyone i continued i let and i they left me
480.18,525.33, no cable people and take you and your tooth norgate to do another so i wish the boy was too watson if you will some one ray then they start filling in the travoises and then the bully someone else and the first person destitute person and then i just kind of like a pillar is really in the bellefontaine the wooing one other person steadygoing go home take a thessalonian triopium about yourself take your favour book which you jubilantly angry just open up and decent
525.54,530.97, i can i can infect it can make a better by my having
531.12,582.96, in about things that were sent to you that you felt lavacombe her train make the person filled better and never never let make the person till angry about the self antikities well what i think that we indifferent happening in my life that make me put the fact on her and become front become friends with her and get on with life within speak up to parents teachers with inspector new people we can speak of a whole bunch o other people instead of just keeping into a yerselves unwearied situation because bullying
583.2,596.79, with either handle it for our souls they think that they can handle themselves but when it gets our control it or know what to do children do really tell their parents and they're getting belief they hold they did until they really
596.88,646.29, that emotional voted and such one person and one person gets pushed too hard and now they're upset and illness and up in a fight and if at the end up in a flat the other person would have some linscott consequences nowadays if you bully someone he say someone gets in a fight and you up load the video so many people can share like people in china can share your your video now that that's a thing schools have adopted a no tolerance policy for bullying so we don't let it happen because a lot of bad things come from it fingerless all the same things admiration she had intention we teachers or adults are wetherell place to get help if her
646.56,679.05, they make a shake hands dangers go right back to bully and never works on dante don't think that it's the defense kids lie about a just to get attention so they pushed them away until they really realize that these kids were lying and that they were being bullied parents showed beware of wonder tales getting bullied because when you get bullieve the type of sad face all the time and you always go on being like okay for example it if i was home
679.2,709.83, what if i was at home right and like my mom didn't see me talking in like cold i took to my place of a saw in my mind and something and and he saw me so that i was said and she was no less a wilmecote would ask me like if something was happening at school that she should now be teachers or no about this and take care of it so shall parents
709.83,713.79, still i hate to have courtship to the dogs
