start,end,text
9.75,16.53, but the flying fishing port cast go tie fly all black magic is very very simple
17.1,24.93, timtom black sage which is on the water of this time of year and the year 
25.02,30.12, a very anatomical cadetships
30.27,31.8, not quite
35.85,41.16, to simple thought is reaffected and
41.22,51.24, souveneer the encounter a litigated and eustis fevers
51.6,58.5, of and also for a way and his good tyrant the tale i could tie free
59.64,61.92, these noises sort
63.57,67.65, only just to give a little bit of support at the end of the hook
68.01,70.11, that basically enough
70.59,72.78, the
73.02,75.33, for the
75.93,78.69, meant to tie the wing
79.35,80.76, about that
80.85,85.56, residents at the wing is a point over
85.89,87.96, shipments
88.44,90.63, one found the book
91.98,93.99, the soft
99.21,100.8, but here
101.43,102.54, he
103.05,104.91, that
105.57,108.84, believe it not he made complete at the fly
109.59,111.96, then
112.56,119.13, he gaining distinction could be so fair
119.31,123.48, he could be a land and gasket
123.99,129.84, clanton killed in flight craft
129.93,134.73, i'm using a black with a little bit of clay rather
135.6,138.96, i had scribbled
143.91,146.88, lion of seals for her
147.9,151.98, as the trout theriere out
152.61,158.46, this elisabetha tito base of the wing
159.57,164.79, i confront it finding that the coming up
166.14,167.34, from
167.88,169.44, one that
170.82,175.05, not as his reverse profile the secret
175.14,183.0, for some reason probably because trustees to sing such as committal different directions
184.89,187.53, and as for title
197.64,199.5, finish off the
199.8,201.48, i have pictures
203.07,205.44, but
211.92,214.53, killing little chiefly
214.86,216.42, becoming of some
216.45,222.81, all life and he was set on black catches out on the ruffles
226.2,228.84, before the lodge
228.93,230.88, such thoughts 
230.91,232.44, come on to the water
233.55,235.44, i have 
236.55,241.71, in a shameful patterns which catching fish on the river
242.76,250.44, a face book cover of my pen trust and in scrumptious as well
