start,end,text
89.85,99.69, he
133.71,155.55, i remember enrietter
155.55,191.16, the forecastlemen
331.59,344.01, the captain serenely dear agathe mademoiselle
344.19,406.89, i say you have to see twelve this present aetiological favourite todleben certainement nonconformists and assassination
432.27,480.87, initiation consonantal he nomination comitate erigeron semiticised emanations innerleven coates rather
481.47,483.33, he
484.17,489.21, he
497.34,602.13, the artistically someone she theosophical
617.67,655.62, the tenant is in wales don't habitations leontopolis a forgotten could aeolian to abate or
655.71,722.85, he
725.88,788.91, the acarnanians
796.8,809.25, there are 
809.76,891.27, he teriieroterai
1030.56,1042.62, he
1043.28,1061.19, he
1062.36,1063.68, he
1066.56,1073.85, he
1075.89,1076.97, he
1087.29,1094.76, he
1097.88,1115.61, he
1121.31,1149.15, he
1156.26,1160.07, he
1161.27,1164.9, he
1211.28,1215.75, for 
1234.32,1238.49, for
