start,end,text
0.27,15.27, the first messenian as a yeoman out over me did oddities of the any scene and a black fan and general sense
15.42,17.64, and 
17.67,22.08, tell me what have you in up to between then and now
24.87,27.3, it
28.86,32.01, i went back
32.28,36.03, my own writing primarily
36.18,39.24, maybe i 
39.54,42.42, the child
42.66,46.86, reopening up
47.04,50.49, work on the headpiece
50.82,52.29, and
52.32,54.27, yes
54.48,56.25, every summer
56.64,65.22, back to my home town you are after my father died and kept his old and ragged as if for the summer
65.25,68.4, and i love her and
68.46,72.33, primarily for a couple of months
72.75,80.01, on the national
80.16,83.88, that orleans
84.12,88.92, the compass which i wrote basically ortheris
93.6,101.16, as you know my two first at the first plays of the truly
105.75,106.95, first one
107.04,110.85, and the settlement boleslas
112.26,123.15, so at a massive amalasontha tenatious of dear between them but the third play of the tiles
124.89,128.91, western
129.12,138.03, after writing massive perilous places and then went up with the old man placed
138.42,140.55, leave
140.67,144.69, that revolutionaries and
145.95,148.83, it was a play and had to do
148.95,158.55, as the national before there was belisaire so i had to do it that is first a shriek
160.5,165.81, that of that dodoothat vile said
166.32,172.56, but i came to with serious illness just as a boy i read to 
174.48,178.77, as soon intact right now the sight
178.92,180.54, up on
180.72,187.2, the senate my malapert a remuneration for a boat
187.5,189.27, chance
189.54,194.43, alone for seven
194.7,201.69, and when the surgeon and in the fair my family and friends and so forth i will play
201.93,203.49, now
203.91,205.38, now
205.62,207.33, the setter
207.33,213.54, but as the freezing but thus that art is not so
214.77,220.41, i've been doing so i contented many on my own writing
220.89,228.48, let's talk about something that has always been your matron as i've known you the ands and beyond
228.48,233.04, and that is the term black peter autonomy
233.19,242.46, i think i know what you mean by it but how would you define what you mean by that one and do you think it has been achieved
242.82,248.91, yes when i by the antiseptic larly and now
249.24,252.33, the term or to
254.19,255.87, notes
256.08,257.4, dependence
258.0,263.67, being inside i mean personally at all alteration
267.3,268.17, and
269.61,270.69, without
270.72,272.34, the imposition
273.15,274.08, from
274.26,276.63, outside forces
276.69,281.58, so with the oration from within
281.88,285.99, a personal level and olives
286.2,302.1, is that the argumentation is in charge of mission independent decision about what it does not force and tear anticipates that that oninterestin is intoshcate decision making passes
302.28,310.47, one and how gaetano for without any you know position from outside
310.71,312.81, of course i use it
314.82,317.01, of the fish
317.61,320.13, independently
321.87,331.53, in historical term the fine nelson and a thankful
331.59,340.68, at the time that we ethelstane right and right
340.95,342.87, for a
342.96,345.72, the support that was necessary
346.98,350.49, you know many
351.75,353.19, latin
353.19,355.32, doing
355.41,356.91, a black work
357.39,359.79, and awful training
359.88,362.7, and that was that the time
363.93,385.5, i write an article in new york times called on that therefore only what i naamathite for wisely question more and in a recess to illtreat manarois alopece at that moment and
385.5,389.58, i propose what should be
390.3,400.47, how the house happened and the form of the one and what it would have
400.5,402.57, but as i knew
406.53,408.39, come
408.72,412.26, i was laughing
412.62,417.18, well then that the only thing that was so
418.68,420.21, her own
421.11,427.35, i said with a idealising the word intimate
427.38,430.47, i was using a term in the german
430.56,435.15, that we had to do a phrase
436.02,443.31, on the way that we would be able to say the situation would be to be in cold control of our destiny
443.76,446.1, that you could see
446.61,454.86, black saradine to be the most sophisticated audience in the fear and in the world
455.19,459.87, i'm hoping that you could explain what i what you mean by that
460.41,462.9, expand on it
462.96,473.28, some detail okay yes the black artistry comment about the detainer
473.64,477.51, come out o my
477.54,478.8, on
479.13,481.41, specialist orally
481.8,482.97, because
483.09,484.59, the time
484.89,491.01, estimate
492.48,494.88, as to that
495.15,497.97, the time is
497.97,506.94, and that we know of yes that that's the leaden
507.12,513.39, i was content to bathurst
513.81,515.07, for as
515.1,517.41, convince a serious but
519.39,531.9, it andromache obliterated there was no professional
533.46,536.79, about them a peashooter
536.82,541.29, what about the prelate as
541.38,543.12, well not about them
543.21,550.68, ah we are wonderful as you were one of the popular audience for popular
553.05,559.89, orlovopolie are
561.03,563.49, whose
563.52,566.91, the untraversable
567.03,570.03, write
570.66,573.06, coming from a real even
574.23,576.39, i wanted to write
576.96,578.52, that public
581.88,583.71, i
584.16,585.84, mason
586.08,587.79, a public
592.08,593.76, and i
594.96,597.69, a thin as it are
600.57,602.79, right they were there
603.0,608.28, i was just a social ideal this thistle
608.64,613.65, was at the side of that with bitter them
614.7,616.38, over
616.95,618.51, he expressed
619.44,626.28, less as a writer after impiousness they will seventeen
