start,end,text
0.03,4.95, he
17.97,28.56, they bar
28.68,37.5, ye canna be more ill
38.04,43.41, panoukian
43.44,46.35, i
55.77,62.97, normandy know come out in nineteen
63.66,73.02, ayscough almost after to
76.65,79.77, i am too
80.97,86.64, to see and done
87.15,90.51, dorothea
93.51,96.78, i have to trust
98.22,106.83, nearing
110.4,124.86, i tell disorientation
126.69,129.27, the macana
130.5,132.57, another
135.21,138.3, love to the pale
139.65,144.51, to one shapely
145.08,147.93, but my mathematical
148.14,151.23, tante
152.25,154.02, the
156.54,158.55, she
158.94,165.18, retreating your book to her for the
167.46,168.93, towards
175.8,187.2, so were clearly
187.71,203.85, now the door ablemore pardonably
205.95,211.74, fermentation the salian
218.34,223.68, i mathematical academy she is cutting the
224.58,230.52, as regenerate in beacon i will do the colored
230.55,232.35, see
243.12,253.86, itacoatiara the main canada celibataires caesarean
266.55,271.38, as the seat sale like to
271.89,277.17, she said hoole
277.17,285.09, since father the aromatic society for gussie she said
286.26,295.5, more nationalities tatatatatat
300.78,310.65, adoration as that of the street chippendale machine
310.77,323.61, gahagan was a post obtained of a careless sort to ashavahista literalism
323.67,325.68, of him at
325.68,328.92, the rustemabad
333.09,354.3, i trust trombetta aesthetes but would go to the cortes tasselated orchestrate marshalsea the paranoiac
354.33,356.55, she said michael
359.1,383.4, the spoor sorehearted or count his election at mosolente racoon that institutions coolly the school by the ear otasite numeration the mussulmans cosetta
390.72,401.37, the more mathematical
401.43,418.2, mahawanso mamma lartimore lively made good nose by
432.27,450.72, madame de as the shawanese and desolate hole and indigenous shouted cheese her tides that i fantasticalities does
453.03,456.33, but tyrants and
469.8,478.32, yes to toleration heronsfoot at queen
478.65,491.91, bassano bathers about button as he apologia had an sossingers in the calm cold mashona so
492.0,498.33, the mameluke canadian
498.87,501.12, i sat at
504.51,520.83, montesinos a man is referable as imperial on errands martha as aforementioned amused machete in oroondates
524.46,538.92, yes there nothing that these muchafraid that trigonometry the canon was not as marcia aramacina damaetas emanates a material
542.04,553.29, mother has a fainthearted and goffered the comfort but at amongst
559.68,565.41, protestant choose muttered that fine
568.68,573.69, these two two third emaciated in the marshes
578.58,590.28, as a canal
590.64,608.22, spinola canna lie lilimond to cool
