start,end,text
0.03,26.46, stream is the wiser so nice regensburg
26.55,67.44, etiennette
68.13,74.31, the more man how are you
74.85,77.46, we are so delicate
78.27,82.11, he supposed to climb a
83.04,84.42, that kid today
84.75,85.71, but
85.83,89.04, chapter what the israelite first
96.18,98.07, he
100.32,109.77, he was 
110.19,118.29, not sure
120.6,122.61, what should we do
128.31,131.76, to decision to make 
133.17,134.55, she
136.86,138.66, we see first
139.71,141.06, he
145.14,155.28, he eat
158.1,231.3, so we are to independence and because of triturated back to thoughtless are getting a determination in tonsilitis sanyogata
237.93,251.4, the very sinew was he was alike the eternal
251.43,253.08, he
253.11,283.86, i too have omniana nobody either withers onosander notoriety to speedometer 
294.33,301.62, i 
318.84,320.1, he
