start,end,text
4.74,8.34, my name is sad i come from afghanistan
9.0,12.69, i sent her in the cottage and a month
12.81,17.07, i live afghanistan on before like four months i was on way
17.31,29.28, since that man i'm here in jungle college and heard bijouterie veneer opportunist turned from afghanistan to first of all he came to ivan
29.52,43.74, and after an they come to urge and from turkey some of them come for her of greece and especially i came by the way of bulgaria
43.83,45.57, our
47.46,49.74, surface
52.23,54.93, and and as
55.17,62.58, germany and france elected 
86.7,102.48, teetotalers
102.57,107.28, let
108.69,111.81, he 
113.76,121.29, the 
125.85,130.83, in afghanistan
131.28,137.07, when they were a person face to commit to problems so after that they must become obligated to leave afghanistan because of
137.31,139.26, angel of life
139.53,168.03, and so as to the two become one to get that otherwise nobody is interested to live them on family and to go and other countries so that i that we become obligated because of the problems that because of every person must every person love life so that we that teetotal
169.08,174.39, people they give you warning that you will never let you
174.51,178.92, because you are not muslim and you were with government
178.98,185.22, and torment like islamic torment you must live this
185.64,195.42, island you must fight with this but whenever a person were with her like with for soldiers or like with ornament
196.44,216.33, banner let his people the killed and whoever whenever i give you warning in the turpitude godlike the said you that i'm going to feel finish you can kill you so
216.33,222.72, even if you go anywhere in afghanistan to dalfin in devilkin
222.78,255.81, in the very badly kiver very very sure at the deeficult for you to live there musclebound myself said he amorality i can hear
255.87,281.76, something in her with which something i do do well and then in the front where this allowance were discussing and we we have there a quaintance mattathias ask me after the encratites open so outlining to compass mainsail
282.27,297.12, my tenantry and the commander de i am coming from so dan noticed her politely and then some some
297.27,300.66, before i come in here
300.78,306.51, i love my lord of the homely and loitered
307.26,310.35, that before i come into france
310.83,314.19, he noticed her for staying there
314.19,316.29, some one
316.59,320.91, man is do my 
321.18,326.28, in my sisters and to do her out
326.49,340.05, i left the esplanade he found and a chance of best indication i never found in the bed leaving the best as to life
340.11,344.58, the teterrima aloft in my
344.58,363.63, he nodded a tentacle to want me in the libyan her foibles i coming i come in elevation the thirst perplexity when i come in manitoba
363.63,456.99, i went to two troubles before i went i sent to paris the government in desperate time in the violet they are tell me they need to then it business i never have any business but the petmansworth i call only i call my mother my father did i call my mother but i tell him this their aerial in necessitated the other investments
