start,end,text
0.21,5.4, the morning
6.6,10.86, good morning peter away for the camera
11.82,33.63, wherefore telling us we got to get somewhere else
49.59,60.21, i dunno
60.45,63.84, cocoa
93.93,101.19, that's perfect taranaka
105.48,107.01, i 
107.04,112.86, get
112.95,121.95, so conantur turned straightness sick
137.76,139.23, i
159.39,165.51, and hopeless i got
167.01,169.08, nice
185.52,191.1, people in keeping
203.46,207.99, and up and up a serious
279.33,281.88, much nicer
290.1,292.11, oh yeah
307.47,311.46, and turn turned and
318.33,320.64, he 
320.82,323.58, secession
324.72,332.52, athenians
336.06,339.45, he then left and all the way up
343.89,348.6, and up the now the flare
367.23,369.27, i am sam
385.92,390.78, on
393.18,395.49, he
402.33,405.27, year in year
414.99,423.18, a less
427.35,431.85, at
437.88,439.74, but
461.13,467.7, i am
502.92,506.7, i want
508.08,512.82, i 
521.52,543.54, he got
564.51,565.62, turning
585.15,586.86, oh
597.72,598.5, he
601.05,612.78, but the doing of his hand turned his going on on a cow
615.15,621.54, i 
671.64,676.02, i
710.76,712.53, i wished
714.84,716.91, could
722.13,724.86, and in a little bit delivery
738.63,743.7, and fence capo i say france
743.7,746.01, he
746.16,749.22, cope
754.83,761.58, there
783.51,790.17, but waterson to go bad signora
796.38,798.0, going to front collapse
801.9,803.46, and
