start,end,text
3.06,42.81, misinterpretation my biancomonte complete mountaineering was emotional
43.38,53.73, enclosing illinoisans imitator
53.85,65.43, abstinence angelitos
65.91,70.68, you are almost a seduction
72.09,76.95, the tradesmen but to villiers
77.31,85.47, satyenawat intonation his astuteness
86.73,96.63, the testimonials politically anatomist
96.72,103.23, in that glad it is gone at the point
103.26,113.61, intentionally calculator was sicilianische retention
113.7,150.15, one is sanitation dated the ninth shepstone management peaceableness henneleinlein seminaries
153.72,160.65, because amusement
161.4,166.89, but a third connecting membraneous
167.19,172.35, the personating inquired
172.53,174.87, amelia
175.11,261.3, sensitiveness refutation is spasmodic the anterior to participate brotherhood and to seize costabarbieri caressingly semitopolis totantora in the one
261.45,266.37, and unconventional
266.55,269.01, experience
269.76,272.97, soerine
273.87,289.89, the common will be the well as by what instantaneous incisions
290.1,298.05, he 
