start,end,text
1.35,16.29, i waistcoating in now you billiter as great gedge her i am sinking i can
16.38,20.19, good aliquatenus
20.25,22.41, satisfy a few
22.71,25.38, the chin
26.67,32.31, you went missing keep up like that would anybody notice you are missing
37.35,42.36, footnote well that catherine there
42.93,50.55, i think i got to get the contracts let signals gamain happening right
51.63,61.8, i 
62.13,70.65, manifestly
71.04,75.66, i have to be everywhere for that also
76.44,77.76, but one
77.82,79.53, young ingrate god
79.95,81.54, later 
81.63,82.77, yes
86.22,93.81, tea
94.32,95.22, yes
95.22,97.11, he can no
97.62,139.8, mantell me what's going on oh even drugged in mining and alienation in ages older and have riding position couples month little cockyolly now that because as how i always thought men the slip something before you know you're in a drug induced state living at your own spirit in a state of coma toemon's impresario as your swell then it all worldly as i fear
139.8,143.46, we got
143.52,144.99, i killed a guy
145.41,146.61, i
146.76,147.99, i
148.68,152.19, understanding is that the stories that were in we can control them
153.18,196.26, no working about then let me explain it to you willingly of teleportation would pointless beauteous to produce the same of prisoner daumartin and there the coming mentioned is what you might be regenerated destitute same abovementioned the fulfilment by the cameronians to brave boisterousness
199.92,256.5, we keep breaking convention then i going to have any reason to keep us pugilists i make you right just turn it on a little yes missed a there is no port amator any to discuss me now no more more more different must eat pointing in wermeland that is the master of my undying and eternal love for mister ellins parmesian were more or desahahishonne if we keep grew with convention than going to want us around him has
260.19,262.35, the comte
262.47,268.56, not all ages
269.25,272.37, there proved
275.88,285.15, i got
297.06,298.32, he
298.8,301.77, as she
304.23,312.39, he therefore
313.68,336.63, and what are you doing that but the gun the only way to get free of his to break invention and what you're goin to buck this girl that osawatomie men be free thinking do something unexpected again otherwise to be a buckingham to accept a the expect of you and never had i say this
337.02,337.92, it
338.37,342.0, what i do 
342.0,344.43, what the
344.88,347.34, sorry
348.51,354.69, it
360.96,367.44, it was a forge originaux it could always hide the wariest
368.67,370.08, i know
370.68,377.01, i do write me goose monkeys austrian children
377.25,380.01, to the obsolete
380.82,411.3, i 
