start,end,text
2.4,54.3, he
55.11,67.44, not a adelantamiento do you think and you must at doomster
69.15,74.64, you have made a like
80.7,82.05, he
84.99,87.39, i mean
87.99,89.58, i 
94.08,98.97, the one
98.97,101.04, argo
104.01,107.76, let 
122.85,128.1, he is no rebel
137.31,138.48, he
139.23,143.82, i got the ol
151.14,153.27, it until
153.63,155.97, you are well up pretty good
157.38,161.67, i motored
166.74,168.24, i
168.27,170.58, he
178.35,180.06, it
180.66,186.27, i've not been a nomapela
186.69,187.8, i
211.56,213.03, i would be doing
236.31,237.78, he
256.83,259.02, i hope
285.96,297.75, alan
