start,end,text
1.02,57.03, he 
59.1,64.41, politics is culture genocide that this obliterates canons
64.95,66.3, and therefore
66.48,72.81, we ran lanercost the store in a costume to clinton the world that we shall not be moved
72.99,75.66, anybody master
75.93,78.06, found we act radio
78.6,86.64, the name is david talon the commander of the sixth district much polite police depart
86.7,98.76, express what you determination of course is changed for the better you know if you look at anything or changes often a constant thing but is also on those things there every one's reluctant
99.03,102.84, have experience or to experience you know i think
103.62,110.37, you as the residents of course i mean they have a right to be concerned you know they have a right to be concerned 
110.94,113.28, have to be a bad thing anyone so
114.99,125.01, as he fatima washington d c made a group in neighborhood a chaw aboord as supposes
126.12,130.56, not opposed to things being restored not at all but
131.07,140.31, you are people you more community you move ties it i can't just be about the financial piece and that's what
140.64,154.8, fiction stories maniple from what is important to them when inquisitive in the district of columbia i am an attorney that specializes in land use and in the partner of the law firm of holland and night
155.04,163.59, the court has recently used that term but the certification is not found in you were in any other statutes there's not an says
163.59,165.81, it is what it is and
165.81,167.1, how you deal with it
167.19,180.09, yet for those who are to oppose to development there is a statement of the shouldn't happen because you're going to put your rays are going to raise our taxes
180.3,184.74, and when you raise our taxes than the poor people can't live there
184.92,190.26, the fact of the matter is that's going to happen anyway taxes are going go up
190.71,196.59, and it's better to have income to offset the expenses of a municipality
196.68,203.88, not to have those and so i would argue strongly that gentrice ion is a misnomer and should not even be used
204.81,209.1, my name is severino an urban anthropologist
209.22,231.93, from washington d c the ruined dedication is not about race in the person that coined the charm was a sociologist she was describing a white working class community that was genuine by white middle class wealthy people but there is a little thin in a sectionality and so you will find that people of color are put at a disadvantage when it comes to centration
232.56,263.16, in island the reason why is again most people focus on the demographic peace because that's what they see you don't see the policy stuff you know i see and when she valorous people politicians are behind for doors making deals people make plans so well the time you see but then agressive means that stuff is then in process for years 
263.34,273.72, wonderful situation where about eleven hundred new residents of coming into the district of columbia every month and mostly most of those are
273.84,277.41, between and an age
277.71,280.05, they don't care about cars
280.29,282.72, i ikes live where they were
282.87,284.58, like smaller units
284.76,286.59, so that the
286.83,290.82, market is driven in a different way than it was
290.85,291.99, years ago
292.14,303.21, years ago or five years ago probably ten years and all he would accord a white person walking down a street he wouldn't have you wouldn't have
303.42,309.42, but that means somebody who is no longer than they were good what happened to them
312.87,348.24, dedication is occurring all over the city and the way in which it unfolds varies and washington d c in the earliest cases was george to going back to the nineteen thirty portions of georgetown had a large and flourishing after american population that population was seriously diminished through policy changes that were round beautification enhancement getting rid of all getting rid of houses that were falling upon that will not well maintained
360.6,377.22, you have like a street car door or you street for indoor is dorlcote with the riots post a sodomite estimation of moabite ears were a prison occur with it was lots of property damage and where those areas were justice they were blinded they will laugh to do that
377.43,414.6, for those who are watching on the war like all this couldn't be happening on leniency besides what areas is salable or what areas are to go to hell and there be limited police presence and you know what happens in that area late nineteen eighteen there was still some drug issues that were quite significant the community which was predominantly african american community was very sad about that they would call the police and they were satisfied with the response sometimes the police would not come the even engage in their own patrols
414.63,443.67, a rampant drug problem in one area of washington d c prompted residents there yesterday to buy past the boys elissa this rundown apartment complex in inner city washington is an open air market for cocaine and crack so when a local mosolente of islam offered descend its members to patrol against drug dealers apartment dwellers agree even supplied cheese so the muslims could search apartment and examined people they felt it belong
444.3,448.47, we could put it that was recalled have his outing to read
448.77,450.3, the
450.63,483.27, we had to do so they said that as the community did become wider and wider there was a greater police presence and that the police also responded faster so they interpreted that as bare bodies their lives their community not being that important at that time or not being a priority after white residents began to come in they was more value put on the community generating safety and doing more patrols in the area so that was the take away from them
498.63,510.75, the minute change in that man makes of course i think from our ration perspective we've had with him a wife moisture was sad mosaics moving to the city
512.1,519.87, first time back to live in the city or an increase in that category as well think that bursts good
520.59,524.49, i think it gives us an opportune all of us an opportunity to grow
524.73,548.28, i think we can learn from each other each sees experiences as well i have herein encheiresin things like i appreciate the diversity i want to be able to live in an environment that has a lot of different people in and make us some people honestly believe that but certainly what we know is a plethora of stores and restaurants and you do not see a lot of heterogeneity
548.61,576.57, the scribe georgetown as a white one play the area that was historically and a lot of mantineans in it has now become this area that associated with a lot of wealth and so when you have a space like that there is also an understanding of huelgoet space and who does not the honest black person will tell you this if i go to that name hood the chances are the policeman for me
577.05,591.54, the message is clear so out and named her so there you have it i think most of the white people who come in these
593.34,598.2, come here with greenton is the hare because of a job an opportunity
598.26,601.35, the heat is a cool in
601.56,607.35, a lot of people around this country and around the world appreciate our culture
607.44,614.37, were not their appreciate us remains to be seen so i don't for them for that
614.37,617.43, that does not
617.55,629.16, we more than from the white privilege of them not been able to recognize that just because the police have treated you i suddenly
629.34,632.28, man the true same way
632.82,647.31, one of my concern would be that this city as we know what it is quinglet change and it's going to be a predominantly why and predominant wealthy and somewhat homogeneous and
647.43,649.44, what welcoming
650.37,658.53, some areas that are more recently predominantly black when i got there and i seen pronominal white and is not the issue were white as the issue
660.0,667.5, this notion that an alsacien black is wrong and so when you see me i'm trying to figure out what it is you've seen when you see me
668.85,671.88, that's what i'm that's what i'm struggling with
671.94,698.34, income and you see me you get the balloon but you cause i'm a known you when you are your unknown to me was monday six o'clock in the evening eighteen year old jason guespin's friends were a standing outside of a bank an eastern market jason is a freshman at you they weren't committing any crime by just standing there we learned a white woman called nine one one and send the guys made her feel uncomfortable
698.67,722.01, the call is a transcription released by the city i yes i want to report that there's three teenagers in the city bank on pennsylvania avenue and even that are waiting at the door to let people in but aren't doing anything inside the bank we just left but we feel like if we had taken money out we might have gotten rock here's a closer look and what happened next
722.19,773.1, now do not and not that you nothing to me that's a partisan a black body being out of place it in their own city and in a space that historically had been ainmein as the precious station of that the kind of fear that associated projected onto the bodies particularly of black on males all people of coloured sand not to come politician that often a man left in others going down you really need their help i have a servant been told about cases where centuries have called louise every minor things usually kind of small quality of life issues such as noise
773.28,795.3, or perhaps the gathering of people again don't belong in their bodies on belong in texas or there's a procession that they don't belong that pace and they see the police as mechanisms to which they think can happen i don't see african americans in minority rooms looking at the police in that way
795.3,801.18, again the police are really facetious emergency because the police are unpredictable
