start,end,text
4.08,14.25, the
14.7,20.19, he
25.44,27.69, to take andy
27.81,32.31, but sycophanta spades
32.43,37.08, moments gambusinos
37.35,46.38, the ties
46.8,55.95, in course a look a batsman sometimes abusing me many
56.01,161.25, orientation but aeternitate never saw i one colocasia diego to be apart gates the yamato but i started i see it look his harping domains gatholian generosities
161.28,163.59, to take the
166.05,169.38, a globe
169.62,174.24, i aye with it come nation a condor
174.39,191.55, lavinia with his passion sinnamenta mother these materials
191.61,297.15, so look here aeroplane would you evolved in a veritable yetta who never saw a nomad localisation plantation gave us the idea mother but i started loewenstein
297.54,300.12, coictier
300.36,305.19, annotation the
305.82,311.4, it mortgages came amos even then and so
