start,end,text
2.01,34.35, it really started off like most young people when they really want to do something you parents have you know you can't this is my friend my friend and i was born in lausanne switzerland and i was brought up here in a traditional jewish family
34.44,44.37, my father was extremely suspicious of the article noun
45.54,53.91, of course as i wanted to do was go to the cross surly and i also was friendly with the maintainer
53.94,58.23, was a communist iterating work well terrible
58.26,75.21, so my mother managed to negotiate and i was allowed to do a correspondence course in corrupt that is compromised the solid and so i was allowed to go to london while i stared graphic at the polytechnic
75.72,101.88, but then i fell in love with a most bloom in england i was immediately somehow able to take part in a quite prodigious exhibition my first exhibition experience was auchterlonie of arts and in my parents are very surprised without providing a school how come she gets succeeding for after he had to come back and i saw where could i come back to 
102.03,110.46, to get as far as possible from these because i was not that have been orsino i looked on the map and you never was a first
111.33,113.04, so in geneva
113.07,116.25, i actually continued to critical
116.4,120.66, for my living i was quite lucky i had 
120.69,123.3, a diploma in commercial
123.3,135.9, skill was able to be work at the temporary in assertive in the time in between a was able too to work as a graphic artists under the valserine sercombe
136.29,139.53, catherine were not a suspect
139.8,157.26, marette atmosphere was very very dry and quite cold into near and i started to realize that the only way i could work was if i work at night and slept in a day as i had to share the is for the girls
159.06,178.65, and before the girls are all religious jewish girls it was strictly collar so i began to work at night because i felt either in talking and insoluble or i can work a colobus and after half effetto may be this is not so good for my health
179.13,191.97, by chance met a young woman who sat in a im being treated anteroches or must recover and his wonderful institution where they teach
193.98,196.41, it may be that something for you
196.59,199.05, i went there in a well like that
199.2,204.33, my mother to influence my father to allow me to stay there
204.66,216.84, tartars and a ready always made things i made cocheforet and gloves and stones and tin and then they have the collection there to a love making things
217.14,220.26, seeming animation makes into something life
220.44,222.69, he gave me confidence was i realized
222.84,234.03, so when i worked his patients very soon i got to work with patience that may be being free and imaginative and open without accent of real knowledge
234.24,251.88, in intuition work but it will this is still from the first period of figurative work the said well it is called embrace very office after my diploma already have made my husband
252.12,263.52, manliness is a fullan medicined we have to live in london which suited me okay it was a long way away from these
263.82,272.37, and there i started first a samlet strangely enough being in london
272.46,274.14, mention
274.17,284.13, much more attractive than working in graphic and at sallee in front of it think plate or clapper paper and in have the
284.13,303.27, inspiration and as stated and collecting things out it was clavering in play and soon enough had some exhibitions he had children then and the topic was very often pregnancy love couples actually findlater often a work like that that i am portraying what i hadn't cost
303.3,309.6, when i wanted to a child i may this pregnant or so important
310.2,354.45, this piece incantation which was again in no marriage and i did a lot of pieces to do with relationships i started it was an obsession into flexibility because these guys you see till a touch to each other whether they like so i started to make the peace which was called transfigurement these figures have personality of their own but they really work well when there together and when they do things together and was very interested to try and see that there's not one clear dominance idolisation decanters visiter but they can also do tender things
354.78,366.42, especially because now i was married and had children and i felt there was may be the danger of being starting counting a particular role that you can't get out of so
366.42,368.31, for me this was always
368.7,436.32, important being able to voice as these actualities me recognition for had an exhibition that the scenes whether feature this so here you have the mother which in my view is always contretems flexible character this one also stand on her back or on her head so as in the life you can see that women have to be able to do anything so the father gets supported and the baby get supported by the most vanderhovens about intenshuns forever claverton that when i may be intuitive presentable he wore i made a very large ordination did up in carts and gardens don't kiss could actually carry it and they could sit the crow under the bed sat on the other
