start,end,text
11.1,17.43, remember your mantra cold ice stays cooler
18.06,21.51, for listening to anger management on one
22.02,31.95, ride or looks like this their last night together a little but
36.39,44.04, he 
46.38,56.25, a chairman but i thought it says
57.51,61.71, the collection
62.07,73.89, the morning in going to betray what had my corset all night and he judged sympathy on me out horrible plus i just run out wachovia
74.31,82.8, i want battalions
85.86,100.59, courtesies what we watching for a relative first one up all my best friends weddings
100.92,104.4, just get this over with
123.15,139.14, antoinette
139.17,142.38, where do you think you're going mister
145.2,146.91, lover
147.12,149.49, go yourself another movie
149.94,155.07, all i says coelestial all thy stars cool
160.92,171.78, astute otherwise
171.93,178.23, growth in its sleep after that well you can stay up in you want i'm going to be
190.17,200.97, do i start in the buckling lot
201.24,203.19, some
208.35,220.71, the 
223.23,228.18, he 
228.18,229.23, it
230.34,263.19, we go with calamity the justices again she's kissing wrong guy though i am nohow she's going back to treat guy you know what i mean don't going on like a sonnenschein colonel
263.4,266.97, i have
308.49,318.0, well boy he looks like the start of a long friendship
329.49,341.94, now that you've learned how to control your anger we can move on to lesson to stopping anger before it starts what to do in some one is pushing your buttons and your months lost its effect
342.24,345.33, step one go to the dollar store
345.36,351.12, to onlyest you see three
352.56,360.36, now if someone is pushing your buttons and your man to has lost its effect pull out your yeoland slowly you they
361.05,365.28, transfer your very to
