start,end,text
8.58,15.66, taking photographs for many years but in the last few decades he decided to distribute these photographs in form of book
16.17,23.07, i don't veneration ship as david says he first carried his monograph portalegre
25.38,29.43, second book showed white book all my life in the
30.45,33.42, volumes about the nature of photography
33.42,38.28, well as david's personality was really only about 
38.31,47.37, if i pleistocene things that david causes not book which i would argue is a loose flitwick bound in alexix
47.73,58.35, as relations were not postponements
58.47,62.22, last year and it's alisaunder short period to
62.49,76.05, in addition to being an award winning some publisher david has a day job working as a director of photography and cebes outdoor as well as contributing regularly to emerging carogne and ran commerce
76.38,82.17, as photographs are in many promotions in cutting icy pinner and resonant and his
83.13,94.92, early years he attended his school visual arts the new school for social research were studied anatomy clearly serapion and i spoke
95.1,101.73, time david and has taught himself let about poverty with the farewell and continues to share his knowledge
102.15,105.93, even more freely and even more freely his opinions
106.17,108.54, but the world is the world of large
108.9,110.52, i sat
110.7,112.47, he ate
112.53,115.05, i once
115.29,125.34, he therefore hint she said a lot of it to some of his immortal aright
125.49,126.99, the deal
127.71,133.38, i'm towering early 
133.56,136.23, i did a lot of commercial work in early 
136.32,142.2, i reinforced with photogen called the image back and the hovering as it had as any more
142.2,146.55, become a getting bought and i shot a lot of stock in the ages
146.88,151.47, and when a sousoulito stock agape and making money i snapshotting for myself
152.1,154.74, the percession was to start
154.83,159.33, caring about the money part at photo agency and such etymon stuff again
159.93,163.98, and manganese her myself a while
164.79,168.36, everything in my book starts pretty much in the
169.38,171.63, sort of my personal vision of the world
171.84,175.17, really how i feel about talking about photography
176.22,179.37, so i assumed renders oodles
179.7,182.28, he might in the name is probably the
182.61,188.76, two or three greatest living photograph right now pretty much and robert frank and the freeland i say it three greatest living bodies
189.57,192.87, no moving out of matters lidarwat
193.26,197.1, those of the soetkin of news it with this
197.34,198.24, so
199.44,201.0, a being said
201.36,205.92, talbot the ography which is an irony in that
206.4,212.22, so i have four books out the first book was a collaboration with the gallery that used to represent me
212.28,217.23, was bastards a catalog for his gallery to some photographs a ten year retrospective
217.5,218.58, and
218.91,225.18, i know he said that it cercamorte in turn to it cutover hard covered book with a
225.66,229.5, tipped in photographs that we went out kind of crazy
229.74,234.66, that is well my relationship with to and the seasoning my books and
235.23,242.19, that two more books which i controlled everything when they came out they said if i was going to make books and to me but on the best way to waterford
242.28,244.47, people have having shoes but
244.65,246.24, a transient
246.57,255.78, looking at pictures you know on like that i shall if people crowding enoshima to show right now in new york and the museum is sitting new york that fetid
256.17,260.94, i really went to the opening and after that i think back to me senechaussee wall
261.24,273.21, since every but i want parts i want to be able to sit in a bed and a chair and footrope ures and really taken every photograph of inveterate do it and that's why botmane to me and that's why the last two books is sort of
274.08,279.24, self published on but i did it with the cooperation of a lot of people helping out and
280.35,281.49, the first book
281.82,285.9, actually not a photograph of the book this is a bed but looking like the book
286.47,290.43, the second book which will in presence to keep lowering the ink levels
290.43,292.47, you couldn't see it any more
292.56,294.93, that satisfied by the white album
295.2,298.98, it is almost a bookstore hated
299.01,303.06, the passion i see poker actually said to me how are they mirette what this is
303.06,306.3, then they sold them all out the first week that the potatoes there you go
306.75,308.58, and this is the last box
308.97,311.61, this is the truth about how i would have tied
312.81,313.71, but
317.58,319.17, this is what i do
319.29,320.31, so
320.46,324.6, a talk about commercial or because i think it boadicea it
324.6,327.0, i write a common range finder which is
327.03,329.1, eversmann
329.22,331.8, it's the personal work of professional photographers
332.37,339.93, the pleasure that is about somebody else when i do photo cause i don't do any of the corporate stuff because it doesn't matter to me what matters is what you're doing is it together
340.11,342.3, what you look at what you say
342.99,347.58, i think righteousness theories don't have any person or
347.73,355.47, they do but which just like the stuff they should for money so mostly i find the tires for themselves a cannon make a living 
355.71,361.11, we don't stop that in public because then the whole premise is gone so welcome to this
363.96,372.78, in looking around pretty much everything is the same person actually by the way if you think this is funny at all i don't bulamatadi
372.9,376.89, and i was told a long time ago i can't come pictures but i really don't take funny
380.67,382.5, happy pictures
382.68,384.45, opposite
385.08,393.33, have somebody somebody bought his photographs there alienate he's always miserable and she literally for this in her office because that's perfect said guess i don't know
394.77,396.63, that kid in the back
396.87,402.27, the background after the natatory what was a slim two years ago that hither
403.92,406.77, i had new york that was around the block for us
407.07,408.78, a little boy with a big trick
410.1,415.11, everything i thought aramis really about myself and what i see in the world and how i look at it
417.12,423.03, like a lens classes or in know what you guys talked about in the tribute to me at ography is all that yourself
423.15,425.76, people ask me what subtilitate
426.06,429.99, just about me walking around and kind of like a little kid going on that and that weird
430.08,432.69, that's pretty much percent of everything they shoot
432.72,433.74, for me
433.98,438.45, look at this and put that was weird actually i'm in this picture was a workin that
439.23,445.08, a hotel bar in a room i was traveling in my friend in texas we have from texas
446.97,451.41, so i don't know whether your boy ease this was the honeymoon sweep
451.89,462.99, had no roseville and i wonder reflect or bucks and they say you know for another twenty bucks got a honeymoon sleep so they sought was the honeymoon sweet where is a bag behind me was like a regular room and the honeymoon par
463.26,464.73, so
465.06,469.98, you noticed they must have just back in the heart of man up there cause tinkerer
471.3,478.62, in moscow in moscow the first time in ninety one and i bet this is anything have made that up i don't remember
478.68,481.83, the most intelligent of the pictures my lab puts a deep
482.04,484.53, the envelop and that's usually the way i can tell
484.77,486.6, in moscow in the winter
486.63,491.28, and one of the things interesting about i mean obviously i could to things in boxes
