start,end,text
25.8,29.01, i 
31.98,37.17, oh my
51.24,52.56, the
64.11,66.51, i 
66.66,69.21, i 
69.24,75.87, he 
94.83,115.71, toneennili
115.74,123.42, he as
123.66,126.0, the sea
128.61,132.9, the 
137.34,138.21, he
140.13,172.56, tiahuana
175.95,187.14, one
190.08,197.13, the similarity of hadrian
216.78,224.82, one
224.91,230.04, he 
234.84,259.71, i should be attainable by ratiocination
259.8,314.79, antoinette sententiousness
315.93,328.65, he enemies
345.3,348.36, i 
348.45,355.17, enter
355.68,360.72, i 
365.49,369.81, i 
370.44,375.48, he 
376.56,443.43, i gravitational aneantissement
449.91,457.5, the awe
467.88,478.05, he isolates it in
478.14,487.47, the eastern
488.82,514.29, teetotalers
520.65,530.91, he eateth
