start,end,text
0.27,133.17, antoinette aneantissement ototototoi latitudinarianism heterogeneousness teetotallers
135.87,143.55, he 
143.61,151.47, i aint
155.76,166.77, he 
169.47,178.74, bononcini mesopotamia to rossiter
178.74,210.81, and some guinea that he though chenopodiaceae caloosahatchee britannia open anger now touching with some farmer for ostriches
210.96,212.76, something like you
212.76,214.23, and all
214.83,216.18, you like rats
216.63,224.58, up to to support the antelope a yet more income
232.17,586.62, oenothera eoanthropus tooanoowee cooerdination leidensgeschichte to intentionally etiennette aeternitatis teriieroterai welcome atonement anointment
588.81,595.62, a
595.62,733.62, senatorial theologian misinterpretation iteration
