start,end,text
0.09,16.47, and missus five and ten from scott for november twentieth in derailer topic to refine to day charles manson
16.71,17.76, dead
18.18,44.07, manson mass murder had a group of followers called the mason family died in three of natural causes on sunday night although as followers committed the seven tate layard in the summer of manson was convicted of murder for directing those killings and sentenced to death in a life was spared when the death penalty was abolished in california after a supreme court ruling in 
44.49,46.83, really knows
47.25,62.76, as officially what led to the killings it's been discussed of course the topic of books and much discussion were the years most colorful explanation that he was convinced by the lyric from the beetles white album especially with song helter skelter
62.91,67.41, commit the killings in order to trigger a race war in the united states
68.16,74.37, the real explanation is that manson was under the influence of the spirit realm and obviously spirits not
74.61,94.56, loyal to their creator the horror of the mason family killing makes it even more disturbing to report to day that a professor at the university of southern california has created an artificial intelligence software program to mimic the thought patterns of the infamous zodiac tiller
95.19,100.14, to break the syria killers unsolved zoe
100.56,113.16, solve the decades old case zodiac was active in northern california in the late and early is although he's only credited with five confirmed deaths and two injured he may have killed as many as twenty people
114.48,117.12, the most disturbing aspects of the
117.42,125.13, feeding the writings of the dialetto this program is that it is now starting to spontaneously create diastole
128.16,139.5, could possibly go wrong feeding the thought patterns of a mass murderer into an artificial intelligence potentially billions of times more intelligent
140.28,141.3, humans
142.83,159.45, war drums in the middle east saudi arabia foreign minister and opening remarks to the arab league on sunday declared that the kingdom will not hesitate to defend its national security to keep its people safe and suggesting that joint action be taken to stop rainin aggression
159.48,161.07, arab states
161.4,169.8, we can study arabia called an emergency session of the arab league to address what had called aranian interference this was after a series of
169.86,177.57, bizarre events including an aggressive purge of potential rivals to crown prince mohammed ben salmon the detention
177.78,179.76, lebanese or
179.82,191.85, former lebanese prime minister had harry and an attack on november fourth by shiite backed cooties in the yemen athanasie rebels backed by iron
192.36,206.94, he fired a ballistic missile at the airport in the soudan capital of read and to that a report by the daily mail out of london on thursday that a source close to the sairy family claims king salmon will step down this week
207.21,210.3, a crown prince mohammed his successor
210.57,218.49, had been summoned is according to this source wanting to start a war
218.94,230.25, an my take on this is that the auditor disappointed that the islamic state was not able to take out the assad government in syria
230.64,245.91, the formation of a so called shi present stretching from the persian gulf to the mediterranean iran iraq syria this source claims that mohammed ben salmon wants to have a go at hazelhurst
246.06,247.26, on
247.68,248.88, about that
249.42,252.96, that would require is really co operation
253.41,255.27, according to this source
255.78,262.14, ben solomon is promised to israelis billions of dollars if they agree and cooperate
262.56,268.53, yesterday the times of israel reports that energy ministrations
268.53,273.51, on sunday in the interview that israel has had covert contacts with saudi arabia
274.11,281.76, recent years especially over iran that is the first time a senior government official in israel has confirmed
282.18,288.09, contact between the two nations which do not have diplomatic relations
288.36,293.61, keep an eye on the situation topic number three gave out in zimbabwe
293.61,294.96, maybe
296.13,299.07, deadline set by his political party
299.13,304.86, a year old robert gave a step down as the president and zembabwei passed without a public statement
305.19,308.79, nobody really knows what muavi plans to do next
309.24,315.57, source with knowledge of negotiations told news networks that gave had agreed to terms
315.6,316.65, deal
316.77,318.69, his exit including
318.75,323.67, immunity for marian his wife and that a letter had been drafted
324.24,326.04, then mary went on
326.13,331.14, television in sumbawa sunday evening made a rambling statement
331.53,333.6, concluded without
334.02,336.09, in his resignation
336.66,341.91, the political party that he co founded and has led for decades gave them an ultimatum
342.12,347.13, resign officially by midday monday or face in impeachment vote in the parliament there
347.82,351.57, interestingly the general whose behind the military coup
351.93,355.8, i removing or wants to remove mugambi from power
356.37,359.85, many have asked for permission from china
360.45,362.34, for launching the coup
362.85,371.64, constantine chinga who's head of the armed forces visited begin last week held high level meetings with the military in china
371.94,376.5, norminster said this was just a routine visit but
376.74,382.8, sources indicate that being may have given the thumbs up for the army chief before he made his move
383.7,386.61, point out that china has become
386.7,390.96, not just emboliariae largest trading partner
391.05,394.32, and has a lot of money invested in zimbabwe
394.89,406.47, pinto speaking of china the crack down there on christians continues thousands of christian villagers in china told the tectosages crosses and gospel passages in their homes
406.68,411.84, part of government effort to transform believers in religion into believers
411.84,412.98, the party
413.67,421.77, self than of morning post reporting the communist party officials visited believers homes in you gannot of junonine
421.8,424.86, percent of the population is christian
424.95,429.57, urged residence to replace religious displays with posters of president
429.66,431.34, she had an
432.0,451.32, christians and china southern glendon province interrogated at a police station on the remember fifth at the police broke into a house church service tame of police officers and religious affairs bureau members invaded a small house church accused those gathering of holding an unauthorized
451.68,454.71, service meeting an approved site
454.86,466.02, coated bibles and other materials belonging to the church and the christians were taken to the police station in cinching that's the second time in a week that particular police station has raided a house church
466.92,469.02, we american christians
470.01,472.29, criticized for saying merry christmas
472.62,473.97, a bad thing
474.36,478.38, relatively speaking and relatively speaking
478.86,486.96, talk about president trumps approval ratings media loves to talk about how low his approval ratings are but they fail to point out that his approval ratings are higher
487.47,498.9, most of the elected officials in major western nations for example higher approval ratings than president mccrae prime minister may of great britain or chancellor merkel
499.02,500.1, germany
500.46,509.04, supporting right now percent merkel percent and by the way the government there in germany unable to form a new government
510.12,516.06, a party not able to put together a coalition to carry the
516.12,524.79, in the boston a president macrones approval rating and twenty eight per cent and prime minister may also at twenty eight per cent so again it's all
527.88,542.28, curious with you wherever you go even thanksgiving week will be a bidding our content at least five days this week our new weekly program the first of four for new episodes featuring josh pack and doctor michael his
542.61,547.23, about the forthcoming book by me and josh the day that earth stands still
547.35,556.35, really behind the official disclosure movement the idea that were being visited by extra terrestrials the government knows about it and this keeping it secret
556.5,558.39, not so much
558.96,559.89, also
559.89,563.79, of my kaiser books based on fact
563.79,567.06, dealing with the unmoved the facade and the portent
567.3,571.26, more about that at the sky watch t v a
571.59,592.62, it's a free down load for the io for android phones and talents for windows as foes and for the amazon kindle fire tablet you find at length at the sky watch t website sky watch tom and thank you for your prayers if you follow me on face book or twitter you'll know that we missed a friday and this past week because i was home dealing with side effects from antibiotic
593.31,598.77, i learned to painful lesson about always checking things that have been stored out doors for a while
598.86,600.21, picking them up
600.84,601.92, because
602.07,603.15, spiders
604.35,617.4, not a brown recluse probably a wolf spider got me under the left arm here but it's raining doing well and i'm feeling with better so thank you for your prayers appreciate that you'll find all my stuff posted in my web site by the way deeper tom
617.61,619.8, for watching as we keep watch
620.28,622.74, burst
