start,end,text
9.9,19.92, the anti
33.48,36.15, you
36.15,38.16, i
38.28,42.36, i air
48.48,52.38, so you made up a wooded
54.15,59.85, rang
63.12,69.06, the 
76.74,78.63, so
78.75,82.47, i were
82.53,84.6, these
86.97,88.74, we bent
105.9,111.51, i don't got to atonement the corydon
111.84,113.55, one
113.97,115.62, so
115.74,118.98, i only
119.43,120.87, don
122.04,125.79, i could hear the derisive
126.93,167.49, well to which i thousandfold southeasterly foreordination mannahatta i opinionate satellites but literature oratorical
169.5,198.99, but i look neapolitanese many second parliamentary seemed stipendiaries so do measurably sunset
199.56,205.26, anastacio
206.28,208.74, consult
208.8,212.25, aspasia
213.09,219.39, in a underpetticoat
220.29,225.45, abolitionists
225.96,238.74, alkinoos yet most yosemite
239.55,240.78, he
249.48,256.08, i weathered the libertinage do it etta
256.38,258.03, it about
258.15,281.61, the wooden peg he retorted you know delicate noticeable it was attentive sister so as you know one egoistical intermediate
282.99,296.94, a female a female inadaptability only teriieroterai
298.44,301.59, i tomatoes
307.2,309.24, i should have done
309.63,310.89, she
313.68,322.65, i oftentimes saifaleupolu
323.97,325.44, orsino
326.52,328.62, nobody
330.18,335.49, say
336.78,339.69, too
339.99,344.43, we sensational
349.5,352.14, totopotomoi
355.2,358.5, the enemies of pilate
359.7,362.01, i doot
362.04,363.96, some
372.0,373.53, domestic
376.26,391.41, botanists like historical
392.97,394.17, i
394.44,395.67, on
397.02,399.96, the senora
401.28,408.54, it was a mayonnaise
409.65,418.26, with you to my communicative unionidae you know i don't want to state
419.79,451.68, teriieroterai sat and of the totalitarian 
451.77,453.96, to
459.69,466.2, i 
481.17,486.75, on the periodical it is good
491.01,492.24, you
493.62,495.72, a real
496.71,501.84, what at the northeast
501.9,503.49, because i know
503.7,512.25, i operations of 
518.49,524.28, totantora
524.55,533.4, the situation
538.5,542.49, weatherbeaten
550.95,561.69, he has teetotaler and yonder i also in
574.56,586.62, he another
588.99,607.8, etherealised agree
607.8,611.34, a
612.87,639.33, asiatic
649.08,653.1, i estimate
659.28,661.53, when the theocritean
662.94,665.61, to utopian
665.67,666.27, he
670.44,672.21, right at
677.52,681.21, the ayah
681.9,695.88, she says i could wotsomedever for his aeesthetic or to
696.33,709.05, that should be a secessionist was contented the disconsolate
713.85,716.7, what a sad fate
717.27,718.53, what a 
718.95,729.09, he put up inauguration
730.14,733.38, no violence mice
752.79,753.87, at 
755.85,757.14, you
763.98,768.72, one
778.77,934.8, aheethanaran anandarupamamritam
935.79,938.19, peterborough side
938.49,940.89, elsie
941.19,949.68, a oestergoetland toilette elegances
950.4,967.83, i suppose so but animosities or inform should a good antoinette wisdom yet for the monotonous
968.34,970.14, she until
972.21,973.74, so
974.97,982.74, nathalie sollicitation
982.98,988.68, i deputations
