start,end,text
1.38,5.91, i had been at to go over
5.94,51.33, teosinte along one by one to personally and twenty ten or antananarivo said metabasis going up old age the one gone or the railway quattrocento for i said to myself so what i am going to stand to extort
51.36,53.79, and
53.88,60.63, scarifico able
60.66,84.54, which is admittedly the honester was also very well and finding i also don't you say a cellarette
84.57,88.92, employment the promenade
91.29,107.94, i told tiburce and extort a great wistaria to compose
109.23,117.36, and antoine going on in case she and co was like
123.24,132.69, i resistor going as i had the celestials i place
132.9,134.43, and say
135.63,228.6, then we are others tessouat interested because i think a bit white gate achieve was trying to me well remotis story i don't think too much just so solicitous solitude this i'm shaw or some friend herself i can do this i just be thereabouts
