start,end,text
0.18,9.03, colonel and not the endeavors
17.28,22.26, he
24.06,37.59, the tortoise no more artificial age there damoiseau
39.6,42.9, that made keener
43.5,46.26, they live
47.13,53.4, cannot katerina
54.39,56.85, that after
56.91,68.61, the day the cause gave sheshatapoosh that pointed
69.09,107.88, then the janitor meditative chamaeleon of toothache is stereotyped disinterested
108.39,113.88, imitation
114.45,116.16, it all
116.34,117.87, is a bill
118.05,124.08, you know gennesaret
125.22,139.71, but camaraderie pantomime with his potations of the restoration
140.55,150.48, a noble and to morakanabad proposition hereford
150.6,168.54, for the knowing wainamoinen by soldiering gooseberry coarse
169.17,178.56, this is a abolitionist
178.59,202.83, catastrophe cooperation in the agitation and theatricals at music
202.89,270.24, not that i teakettle the nestorians protection trouuerent en the wooratonga attestations forehead borodaile alteration it asininities edoocation
270.27,297.33, the violation wheathampstead
