start,end,text
2.46,67.74, i gathered my angiulieri memorabilia of seventeenth side of sometime in a beatification
67.86,113.34, isolation is a performance angioneurotic
113.34,169.68, adolescence and cottonseed oneasiness sovereignties antagonistic
169.92,188.97, she pacification of bark futilitarian monasteries theological pastoral
189.09,193.95, the late hallucination empress
193.95,198.6, the elocution of fashion
198.63,270.15, questioned i shouldn't be meteorologists unsubordinated connections almost tatatatatat 
270.21,291.21, that fool the pioneer tapestries for the resolution
291.45,308.25, he put it in a potentiality for a southeaster ebionitism of fanaticism admonished
308.31,330.06, the shattered estimation i don't go no more to a similar aneantissement
330.06,416.22, i don't care ravenousness doasyouwouldbedoneby teetotalers
