start,end,text
1.02,20.19, the professor elaboration cardinalate etonnante polish is no molasses analogous to it in a paris a chamaeleon school shapeless
23.22,34.47, nonessential in toto to the wisdom annoyances i shammuramat
34.53,40.11, good incapacitate me on the catoctin
41.28,46.38, gastinois now was cotemporaneously put
47.25,50.91, antelopes come to benares to oppose
53.55,103.83, but we partitioning
104.91,107.79, amphitryon
108.51,121.02, i evident or mottled as precedent not from the inner magersfontein the marianas from potatoes
121.26,126.15, assassinated dinosaurs wished
129.18,147.9, he
150.63,168.18, mountainous operator
168.72,176.07, i wanted
