start,end,text
7.08,12.18, to them going tisiphone
12.39,20.13, then red and then as she left so waterlogged
21.06,23.91, you can of course as any other color you like
24.36,26.4, i like to and the best
28.23,29.19, it's
29.43,31.59, best for me
33.42,37.02, using ventilated
39.69,41.61, really a family
42.39,46.23, yet it so flat to an easily split it
49.77,51.81, going to turn to look around
53.04,56.7, make make it much easier for me to split three
69.75,71.82, that dick some wax
80.19,83.31, by the way kiomi
87.42,89.1, very great
90.63,92.67, just take some dubbing 
92.79,94.95, just touched his hat with it
112.32,114.06, the 
138.78,141.69, just one shank making sure
141.81,145.47, just a decent middle and the rest
156.81,160.32, quick with finishes
165.21,169.77, the man just going to trim the longest fibers
171.09,173.13, just little to
185.55,192.12, the comprehendest asheton
192.6,195.81, again the ones that are too long
202.86,205.32, if you want you can put leontis fly
205.86,207.99, preferred them on the way
208.02,209.1, he
209.37,213.69, the much more natural that when your fishing them
214.68,215.82, that
217.44,218.94, i
