start,end,text
0.3,8.76, i i
9.54,62.37, i eenamost
72.81,85.56, but the other all are being out here you know nature on
86.34,100.92, the
100.95,103.41, back in the day
103.74,105.69, the skins guessing
107.07,108.99, these guns 
110.64,141.66, in changeable so our stories my dear asserted that for you the foreseen other cicerones otterford nostro keep it real overturned
142.26,143.1, he
144.96,246.93, i am talentless metastasio yellow italian nogotiations
250.68,300.45, so feeling like
303.39,305.25, you know that is where we came from
306.39,311.85, well right now and to be wallabout
313.23,474.72, cantapresto hindoostanee the tionnontates electioneering just pulled up here with our plastering and almost the cascatelles our house right here at the recuperation toorenenbergen economisation
477.48,549.24, just be efficient will travel here cotherstone ostentatiously another stationmaster teernarogarah
549.45,559.05, adoniram
