start,end,text
0.6,3.99, sure i front
5.82,8.13, so i did
8.7,29.19, the first one is sir about my travels redecoration the second one is about my travels to china as the cordon is given image i just put the error
29.43,30.93, i want to use it
30.96,39.27, i feel for you so i will start with the book that is called the handsome and winters
39.9,43.62, that's about my travels through
44.85,65.94, the execution in the beginning no before the changes and during the changes and after the changes from communism to the to the republic of russia and i several shothole collision to ally
66.39,82.77, provinces as they were called and i stayed with it family because a dead time we didn't know anything about russians we didn't know why were where they lived whole how he left to anteater
83.1,86.91, like how do daily life was and
87.33,92.01, i saw that it would be very interesting to
92.07,94.26, go and
94.29,120.96, tried to find out i started working with a very simple amateur camera of course it filled because it was in the beginning of the nineties and the reasons were that first of all i didn't look as a photographer so much so i was not treating because i wanted to stay with the people in the houses
121.47,137.94, and i was just sort of visitor of friend to who happened to take pictures the second reason was derisive hardly because i had to travel a lot and i like to travel light so i only had this three small
138.0,151.77, cameras and not a lot of equipment and to sing that would in amand a certain was that it was quite dangerous to travel with expensive cameras of course in them in russia because
151.89,165.42, they would be stolen and so they looked at my camillus i will start
165.87,171.81, showing you a lot of pictures this is 
172.41,177.06, georgia and it is aristocratic family
177.15,180.96, just after the changes got back
181.17,195.6, house that had been living six families in the house at loudons and they could use all the boasting that they had before beata they had been hiding
196.32,201.36, a this is in odessa in moreover
201.45,205.44, and there was a sort of war between
205.59,213.51, do and tarnished and hotels and were children
213.54,225.57, lived a lot of girls were there were at the hop
225.9,239.79, this is to be seals into the and of course there was very often no electricity and so we
239.82,252.24, having or the most clothes we had with us we had to man and the guy who was living in his house where we stay he was always in his morning dress
252.57,261.48, he had newspapers and from the window just to protect from the cold
264.6,267.21, in siberia
271.53,274.35, a funeral also in siberia
274.56,285.54, and i was very lucky because i took his picture from the window of my friends but i was staying from above and
286.08,295.98, we now on week before there was still was slow and it would have been a very lechford taken it
296.28,299.88, in the snow but now i like the much the graphic
299.94,312.15, like a cross all and you can see the coffin is open in russia and the front dapple with music 
314.22,316.5, and a prison
316.89,318.45, i 
323.07,325.32, in a restaurant
325.44,328.5, i'm very much touched by the small
328.83,334.32, that probably have remunerate made an a lot of course
334.83,344.67, hathaway had self made clothes because consentement stores by you could get at culture
345.54,353.61, self made betroth
354.15,380.97, so the people of our posterity and is all hard port and i was i started working in black and white but then seeing all the beautiful colors in russia we had the sebaceous but this colossal i think like aliment to be so i well i really was
380.97,387.87, so much like in this calisthenic to to start taking pictures in colour
391.17,399.45, this is the daughter of my friend he alaister on her bed and the self made mosquitoes
403.47,407.76, friends in danton the door
408.48,411.0, she's the girls very
411.15,415.71, the cure aspen islands on short
416.52,433.08, and you can see as you can see the beautiful wallpaper and the dutiful bad bread i mean of course a deliverie was very fattening and
433.44,447.72, so women of course always tried to make it comfortable in the house and they used everything i could find but of course it was not much but while paper was mostly there
450.0,451.56, to france
456.21,512.37, this is a funny situation the man is my my russian teacher i speak russians because of course will stay with this visitation it was necessary because nobody talked any other language so and he adducta moment asked me quamitic of the friend of his foot wanted to become a mother she was forty years old and of course i agreed so i took a lot of fourteen in his house and she had this fantastic poses and that i thought well i would like to make also some pictures for myself so i asked my teacher to sit there and for them to pose together and we had a lot of fun of course but the sad say of the story is that
512.58,521.64, she became a model and she emigrated to vernet germany and three have never heard of her any more
526.89,528.66, ah this is
