start,end,text
1.2,56.1, in the espionage on insouciante allegation seriousness gooseberries or chandernagore
56.34,63.75, on another article
69.96,89.64, anastasia
90.63,117.69, from cornouailles
124.53,180.54, it began on a winsome 
328.53,329.94, not
330.15,333.03, aside
342.03,342.72, no
348.18,349.35, the poet
351.24,352.29, the 
353.04,355.86, i can get it on enamel
357.6,360.9, look at the boy motioned us sooner
376.62,498.75, he demanded the carolinas are onepointedness oshondonto at all satterthwaites teetotallers 
515.67,517.41, then the
517.59,519.48, when the over those 
522.42,608.1, i mean i was in a anathematised
