start,end,text
0.0,29.4, he epistemological alienation etonnante engarlanded evidence
29.4,42.12, salabaetto inside my hearthstone
42.15,44.73, eisenberg
44.73,60.42, alfonso and his home and wife richelieu said often to deteriorate houtrageous and that epicurus
60.66,66.6, anacleto attestation locoed
66.72,115.62, revolooters loeventein engine state and that the melanesians emanation the girl and take her for a termination a do not nevermore may hearing atonement i can tell etiennette to isolate solicitation woebegone insinuating the men
115.62,132.39, the contessa mother the radioman omniscient in blow plainclothes men
132.51,135.39, estimated
135.45,140.04, i misinterpret of their when i labor
140.19,142.11, adeline
143.94,148.89, the foliage were of more moment from woodlands
149.01,155.34, stanistreet monument soreness from it is more sense
155.55,216.9, the month from the four attendant as the air to mention on the owercome of these the samisen odendalstroom attention
217.29,220.86, stonewall
221.07,225.18, atouelement opened
225.33,242.1, but the alternative hellish incomplete in magisterial and on the fashionable
242.22,247.23, the globe and i wonder the mechanism commonalities or i
247.53,252.18, i magistrate
252.51,311.61, especially in the straightforward coronation feast intessellation said comanche like the aberration moistening abolishing that this stamfordham deodonato do the sententiousness 
