start,end,text
42.42,48.42, i 
312.69,313.8, he
316.17,317.31, i may
332.79,337.14, he
348.36,357.81, he 
390.78,393.81, i pity
395.49,398.58, she contiguity
403.35,405.93, mentioning
409.23,414.42, it
423.45,424.44, it
548.73,551.13, and
570.3,571.47, he
577.98,585.63, he
635.79,642.0, he
642.69,652.32, he
652.44,659.37, the
659.37,672.15, he
672.69,680.91, also
681.81,689.28, the
689.46,699.09, he
699.96,708.78, he
710.04,721.41, he
721.53,722.4, he
734.58,752.97, he
754.05,769.56, he
769.68,770.37, he
770.67,780.69, another
783.0,783.84, he
791.46,799.41, he
799.59,809.76, he
809.88,819.21, i 
831.87,839.01, he
