start,end,text
0.3,50.52, before we leave more pasticcio look at some of the other half santancantantarabad
51.06,126.63, teetotalers aesahhahiyenenhon entertainment 
127.41,128.79, the 
129.3,132.45, i'm maybe in especial date today
132.45,135.51, i'm beginning to think this is more like the more cannot
135.9,141.12, as of people here to day but i may be they come to see the battle and britain flight
141.12,153.33, i don't know maybe they just come to see the whole day of entertainment i don't know but when i was a teenager here in the sixties morals just about dying on its feet
153.9,155.88, it's alive again
156.12,163.77, seems to be more of the boat about mococo it be that it's the midland hotel that is revived it
164.22,165.99, that is the events
166.14,169.95, there's been a lot of publicity recently about more
170.19,171.42, every case
172.05,174.9, people are here in their thousands
175.65,177.45, is not dead
177.54,178.68, life
179.64,182.01, and i think you should come to it
