start,end,text
1.53,15.87, the hartebeest
16.08,59.49, elaborateness
60.42,63.18, peaceful in the morning isn't it fact that's name
63.27,66.06, shall a city of peace
67.47,71.25, it's also the birthplace a three fates
71.91,72.96, jewish faith
73.11,74.31, it
74.46,75.96, the muslim people
76.35,80.82, the song was also says pray for the peace of jerusalem i wonder why
80.88,91.29, probably because prophetically he knew that it would be also the clash of the fire point for all three of those fates because they all consider this place is very holy
91.59,93.93, example the temple mount
94.26,97.38, abraham was a sacrifice a son is
97.68,103.86, and so the jewish people had built solomon's temple over that mass where the holy holes was located
104.34,111.0, however one of the things we have to remember is that abraham is the father of the arabic people as well
111.21,114.45, one is as the father of the arab nation
114.72,117.39, comes the muslim faith
117.78,122.43, it was there that also mohammed was to have ascended into heaven
122.61,125.28, so they see it as very holy as well
126.15,129.87, when israel became a state in nineteen forty eight
129.93,139.47, they pushed the people who are arabic people living in palestine now called palestinians into sections gaza strip
140.25,141.33, bank
141.69,143.46, and the goal on heights
143.94,146.01, well in the sixth day war
146.19,148.26, israel took them all back
148.77,157.41, the arab people living there have their homes in their farms and so they could live there but they were under military occupation
158.07,167.16, then the interval or the uprising where the palestinian said enough of this we've lost our home he pushed us into these little strip areas
167.43,175.98, now we're under military occupation were going to fight back but only had were stones the israeli armies
176.1,179.25, third or fourth strongest army in the world today
179.4,180.39, so
180.45,181.92, through stones
182.28,185.73, rising the defend themselves they didn't know what to do
186.18,187.65, they went into
187.74,189.18, suicide bombing
189.3,190.71, because they're so desperate
191.19,195.0, so much struggle so much confusion and conflict
195.06,202.2, we're going to talk to some people about some of that conflict and the reason behind it may be some ways that it can be resolved
202.35,206.04, then let's continue to pray for the peace
206.4,233.73, terrorism is a terrible thing
234.3,238.5, to find the reason behind terrorism is not an easy task because
238.56,241.38, fine and unearth wounded people
241.71,242.43, her
243.36,244.92, just actions
245.22,246.27, history
246.57,247.59, religion
247.68,253.2, and they all combine and clash together to form a pretty toxic mixture
254.22,256.68, example the hearts of the israeli people
256.74,263.46, go back to the diaspora when they were scattered all over the world through conquest after conquest
264.15,265.98, the most glaring example
265.98,267.84, something we call the holocaust
268.11,271.92, the nazi regime and attempt to do some ethnic cleansing
272.46,275.46, killed six million jewish people
275.58,277.62, women and children
278.19,284.73, at that time the jewish people and the world realize that they needed a place to call home
285.33,287.01, directly after that
287.22,291.09, began to immigrate back to israel
291.45,295.08, it became a nation again
295.44,332.91, by that time palestinians are arabs had already settled the land and had been living there for generations the sunshine was twenty two is walking down the street and then he would a street on that evening december one when the two terrorists blew themselves up and left a third bomb in a car to try to get the rescue workers after they were gone in a gunther dirty work she has nine children but she spends most of her time and really round the clock here with her son charon for me her most joy be
333.39,335.34, i killed every day
335.46,340.53, so many we have so many ruined families you know i know many families of
340.59,350.49, just lost her she was lachine i have two neighbours one of them was killed these it was 
350.58,373.53, years old destinies old he was kensington down town in beniamino ones badly injured fleetfoot bailienochy beforetime in charlottetown sung
381.36,386.82, i palestine christian i was a boy in a penfold
386.91,396.6, design is to came in to my own town a few days they occupied this occupied it we did not have
396.72,400.38, army to defend they just
400.74,409.29, i watched them thrive come into into my hotel a few days later they gave us an order
409.59,418.02, said you have to get out of town with into ours if you don't make it it we lost everything within two hours
418.68,426.36, people a population of miton everyone was displaced
426.81,435.12, and that's only one example of what happened to over four other and fifty thousand villages to out aristide
435.15,446.25, is now part of israel and then in order to prevent the refugees those are who devoted to prevent the refugees from returning
446.52,464.07, i jes windows over four other and fifty thousand villages the people who resign as are those that feel god gave them the land from the beginning and there should be no other kinds of people in this land just jewish or a jewish state and so they don't want
464.07,494.19, any palestinians in the gaza or the west bank or in the colonies they wanted all the emotions the temple mount had been in the hand
494.22,498.72, moslems for over one thousand four hundred years
499.08,502.53, nobody can tell the muslims today this is not your
503.94,510.72, in one thousand rears this is five times more than white people had been in america
511.56,521.79, who can tell now jordberga is not our country get out of there but i can say that to church but why should anybody controlled there
522.0,533.04, he took position of that piece of property for one thousand four hundred years and immediately said this is no use because there are some people who are better than you
533.13,544.8, he deserved that country because god gave it to them or someone else gave it to them and refugees now nearly five million had been displaced in the camps and syria lebanon jordan
545.04,574.17, in the west bank as well so there was an armistice line between what became the state of israel and the west bank down through those years between nineteen forty eight and nineteen sixty seven nineteen years jordan ruled the west bank and egypt ruled the gastric it's a very difficult issue but the world understood that the israeli people needed a place to call home
574.35,580.74, and so they have israel and besides that they have no place else to go
580.95,585.69, fight for that land tooth and nail and because of that
585.87,587.7, conflict spreads
588.0,594.48, in the skin of out of the blue
594.6,595.95, he attacked
597.45,598.47, jordan
598.59,606.42, syria and to show the absolute superiority of the israeli army with
606.78,612.06, tremendous support from the united states it only took them six days
612.15,616.59, defeat all three armies and to take over the west bank
