start,end,text
0.03,1.8, we are because
4.05,9.15, the russian tumble of wagons
10.02,12.27, but first of all
12.69,16.32, he has been following the the high
16.35,19.32, talk the advance base
19.56,24.36, but this particular show will know that we have a special surprise guest
24.66,26.94, insure enough
27.9,29.61, for
30.24,36.81, personal and touching and heart felt tribute
37.2,41.55, he beretania
41.55,48.3, platitudes 
48.48,170.85, he entertained a weaving in the view they set up with down to the last two and i been perfect first to but the other candidate was henry wagons malevolence a bedroom eyes said your good water surprise you could be my perfect joy you more like henry wagons well those words mean masatierra takawage became was doing alimentation waghontenhnonterontye some
171.03,311.61, would have thought out a plan utilitarian as annie whether they say three i saw as on a album called the future sound of nostalgia whereon it unpetitioned selected not for you reverberation platoons the bedroom philosopher and the decree reciprocates enemy across between the aconitine destitution abolitionist inconsistencies in abatement oratorical
312.45,318.0, whether they say very colinette corner
318.03,319.77, thanks
323.13,329.46, imagine the day safe
329.73,333.27, i would have caused her all about their all
333.33,339.48, that already were the politest a job gus tankeru
