start,end,text
0.09,2.94, the young
3.69,13.14, eternity
13.89,23.64, the atandador part of coming foreordained to the stock blind or for poorer
24.87,31.98, otherwise getanittowit
32.49,38.67, these got a dollar to solamente time
39.06,45.21, goose had opened
45.51,47.67, a
48.03,55.53, this here very obvious piemontese
58.23,60.51, last
63.93,67.29, we brought tavender
67.41,72.87, i 
76.83,80.31, i can was my to
80.94,82.98, compare the back
83.82,95.58, christianity
95.64,96.96, he
97.17,105.84, a mesalliance to a line the
108.96,116.13, i catalonian to aldebaran alcander second that
116.67,125.01, just watch it here is to point to fantasticating heriot and decomposition the cape
127.41,133.74, the magnanimous by death
136.98,140.67, the retentive organ
142.65,162.84, but again the intonation of an old bilander was coming in for techeechee came just a haroldstone onaparte entreaties antelope
163.86,170.64, a justification to the life
178.41,179.04, he
186.39,197.16, so the gardener the tactician appoint out over the meadow
197.94,202.92, the reason copperplate and all
208.38,229.8, he saw the comparison meteorite nice upstairs and socioeconomic nourishes contaminate the hiraman way her today
230.04,231.78, but one thing in the other
233.4,294.27, the waldeinsamkeit foolery compilations imitation examination made on terebinthinae of the thermometer on the contortionist manner for a lantern getting embroidered toleration the moonflower
294.3,377.76, just timberline poisoner well theoretician to hellebergene intimidation course fischer her for together at lonergan back on said the totalitarian tooanoowee aforementioned
378.06,468.0, beside fortification the that they are therefore he peculiarly operated fortunately the weariness of disinterestedness but here was a timetable going soengedaeaebun
469.35,471.42, together
473.67,482.31, it was a cotoneaster and about the origin or
482.49,525.36, waeinaemoeinen intentionally 
526.08,615.33, the orientation to agitation of another to the poaching on to openheartedness out tapestries unyielding three of the latter of the pilothouse eratosthenes nottinghamshire
616.02,633.15, anaesthesia
