start,end,text
4.83,12.3, this is my first time in china but he had been to be here and i want to thank the unionists forgive me horatio father
12.51,31.2, i hope that my tale will be employment to the top indentured to i like what my opinion footwarmers can help oonderstand in the isolation of a chinese
31.35,47.64, when therefore in the boutonniere notion and been explained it and for some groups or a infatuation is deal with the visible but wallabies
48.06,60.99, to understand preadamite seven of his sons had been depleted in the past and this certainly has affected the structure of man went in the south
61.89,81.45, all is intentional additional may have affected the connection comes of the solution whereas punitively idolater water colonisation for primary etiquette
83.46,95.04, the orator armenians that are on going in the sutton and wagon and the westerners
95.28,111.66, we should one of the most american heart and with the greatest extent emigration and anethe last three decked the habeas degrees in the violence stalks
111.84,126.51, the southeastern region that was then subjected to radamanthus been laid to indetermination of cried because one mentioning stepped
126.96,128.19, so
128.52,177.78, one of the galleons and foreshadowed system responding and both claimants and everything had been a fact have the potential to affect the tractor forehead the unuseful for policies and manages to be able to do in temple bar obstructors of fernhurst lindenauers to dangerfield sat on the other the sad or some through the central program and through soul and mentality and a dissenter in west address the 
177.93,179.7, the molinar
181.53,196.53, toinette so in the soveraignity information and thinking about the adoration of cethegus
197.19,213.63, i do sensitiveness by notation current heinemann oconostota anticipation a series of regional or we
213.75,227.91, the last in the bottle he had become pale and contempt or for a feeling the weaning foreordination or ascetic
227.91,266.43, mister ware was in the sooner as the prince all intermediate level and transparent from limitation habitant for the gods the serenely the heavens and the dominicans erotomania office for an agitation do you stadtholderate there's a series of different metal approach
266.46,322.62, he opened eisenbaenden and eranthemums heritance paper by heartsease so and when the conformation depreciation they also suggest that you apergetic problems tenterfore alone that will allow us to for easily compare the wagons i just want a show you an example for interest in the destinies to be so westinghouse the sentiment the villain a commentator for the two began and then 
323.01,369.24, calculate anaesthesia so you can see that a narration of holiness encumber the noise having come on tatanemance and eneas one important so different opinion the two oberwesel therefore anaesthesia essentials and so he went to her visitations
369.27,375.6, unemotional toinette but there
375.72,393.45, i narration the flowering fraternities passionate sanitation and aristotelian precision
395.22,420.18, intimidated and lessened when we do participate so hurried to sometimes in each pinafores the banalities of tottering
420.36,454.35, fasten with everyone in the war and changes in partition in a sophisticating toinette opalescent onwanonsyshon feelings
455.76,469.41, neither from the foreshortened eratosthenes tention
469.41,477.99, foreseeing from the face a refection 
478.02,483.54, so there's a body reiterated saisie
483.6,498.03, the forest george salt machines must malvasia to compel so into two ecosystem can respondentia wangwana
499.5,537.66, and another and to die or alteration in which we are residential the foresighted therefore the renaissance and able to do fossiliferous hesitation and delay being intensely the neolithic
537.9,556.26, notabilities of beauregard for tattooing having come so this is a single waterfall dennison from vengeance
556.74,634.2, i think that any workhouse foetida from defences and also from arimathaea an incandescent aesofoedita maladministration citizens serviceableness and reinforcements fortifications and hesitations understanding of the santissimi tractoration incandescence of the fireside and picaninnies deification alister we mean measure into the unprecedented to change the thank you
