start,end,text
53.49,85.32, aneantissement 
86.28,93.12, which came acuteness polish
95.85,99.99, no later on sometime or
100.02,112.44, the saundersons came from the tuscarora nation but at that when he had fashioned october
113.04,115.41, she you cannot
118.98,125.4, something by caliban itinerant forehead lay in
125.85,127.5, i 
129.3,135.99, eeeetoy the 
136.29,138.69, even when you don't pay
141.27,145.47, it apologetically
145.59,162.87, the idiotically
163.35,190.53, athelstane goatee shortcoming aroused at the main agitation for termination to the isolation no disobedience
190.56,192.72, the
194.94,203.04, acceleration getting to helstonleigh
203.58,214.41, i ate
214.44,230.46, a disagreeable composition by oleomargarine
230.58,252.42, the totality peritonitis heterogeneous trade are innocuous momentaneous orientation from one of the honestest horace
252.48,257.37, the actual tesoro
258.06,264.36, so i politely she welcomed 
264.48,265.17, he
266.46,267.12, he
268.05,273.09, the colossal aesthetical coup
273.6,280.41, emotional color
281.52,329.13, the ottomanisation loathes the vicarage staff so he toinette wyandottes rattleton this restoration to inordinate
329.31,334.23, i insult
334.53,339.96, and this necessitated the magical
339.96,343.92, about the featherstones
344.28,350.31, astonishment
350.43,354.18, that is real loitered
354.18,355.59, on
356.22,358.77, oh that heifer
359.55,363.21, but stationary
364.02,369.57, ototachibana
369.57,371.73, give over
372.54,396.69, the shape the revelation neepeelootambo that deteriorating his decapitation is tahoontowhee rantipole overcoat
396.78,423.48, lieutenant tolistoboies antofagasta overshadowed her delineation a andiatarocte costume
423.75,429.75, the detestation entertained
434.4,469.17, strategetically the leviathan wearisome washademoak dilatoriness of mediocrities eleanor
469.8,476.31, he
