start,end,text
2.19,41.67, oenothera
42.66,60.48, inside has been lost another six months ever since i got it retaliatory watertoasters after doctor imitating to get everybody in the domain of abiding in hadn't been invited
62.34,73.17, telephone the foliation or the barrister rosita to marry because the corporation know how many balloons
73.23,74.76, have
80.13,87.48, tatiana
94.53,108.81, totalitarian easement of anise
108.9,110.91, the
111.03,129.78, there had territoriality prothonotaries calaboose liberation and either one but it was so funny to back another harassed all the andes
130.05,147.15, so i've been living in ventilation half and then i moved round austerities but my fontainebleau the fermentation army misunderstood
147.27,167.22, the torontonians motionlessness haeretico n't afford that i may move to console and then after he intended a notation of the man and now that to incomplete else for the canteen
168.54,178.53, the family broke eleanor he certainly made have
181.98,186.6, so shamed and humiliated that i can even
186.63,188.04, situation
190.02,193.17, waiting my toilet
193.59,200.52, go to the magnificent ding events such as that the other and 
200.55,211.2, the cases in steinhausen besides and doesn't he has happened by my confidence and safest
212.1,223.53, and i may feel like um i'm allerdyke especially living in city amenmeses sick old silly my capitally ancestor
223.56,237.78, feel like they're not able to live up to standard but the standard of living which is one behests crop and then you feel like you are unhappy or in
238.26,241.95, then i feel like a matter of how much education i have
241.95,243.63, how much
244.77,251.64, do you know energy that you have in this society you don't have a case pretty much nothing
255.63,257.7, i boone time that
257.7,262.56, and everything in her interest that my boat is still like that
263.28,280.98, i probably should have been unlocking it a long time in castrating in allowing the thing to restoration of god this and saw from her friends penniless the first said pringle
283.62,287.55, robert
294.3,324.24, teetotaller aniela to my devotion to wayoosemegooyun entirely competition
327.51,338.37, i don't think it's going resolutely like it all my intention of an education and a knowledge of oolalik being a notional
339.81,361.92, i continually for asensio avoiding things that need to be resolving on solving things that i see is problems for he actually colleges that could be met one of the time to idolise him and many dignity and be able to empire me to make positive changes in my life and not like his
362.31,363.93, in 
364.08,369.09, do it and i'm getting up for it and it's okay to have a basic
369.18,378.84, the men to have a locked up as to a lock up my my freedom
385.56,409.68, i have a bicycle that locked up in commercial dies and broadway slammer of my importunately and i haven't afraid it is actually rested and stuff so i wondering how do i break my bicycle kind of toinette my lawsuits a master lotion of the bowstring for
409.89,416.37, less blacksmith are katherine athens
417.63,424.98, a careening in aonadat's what i think in his letter canons
425.85,482.73, the fortification in a separate and scared and like opinion the life of an aviatress operating a barrier sees the end up to opening selfpossessed literature and is my life to animate
483.3,532.35, he is in a entertainment
534.03,535.56, not in
539.91,543.54, i alone
554.4,556.11, and in 
560.19,617.55, the 
617.55,631.62, he
