start,end,text
0.69,4.23, maltreatment of horse
4.29,10.32, come to do and benedetto donat shovelling
10.56,14.46, the constituency
14.76,29.28, he and i both the poles of a volatile won't go louise she did glare seriemas fatigue the compleatest difficult and as
29.43,33.33, the time
33.33,38.82, castration but mason
39.87,54.18, with useful egolatria dahabeah soon blowsalinda tricominy artificial
54.21,57.36, i do more
57.51,84.78, susan selinunte sleepiest or malady the pancracio force may be something about uncompanioned melitopol aaronson blossius soon paleontology resistless
84.84,100.44, i wonder not material meteorites carpetless eventualities and prepared
100.44,102.39, and missus
102.57,119.34, negotiation is the normal are but one cannot do like kepoochikan securities of the ecole totalitarian
119.43,126.12, buffaloes for
126.12,132.54, the winter but i can epithelioma
132.66,157.8, i lessened the fontana to strong report to me or when i lay little habitation he continued a inanimate and vegetative common
157.95,160.65, notice
160.71,166.38, protested solicitation
166.47,179.19, to do the determination potestate and satisfies no poet
179.22,182.49, it isolates
185.61,192.0, i 
199.56,207.84, she laconically the comitia commenting
210.57,214.11, missionary deep on on the more
215.1,217.11, as solace
217.23,219.06, real
223.29,225.66, i commune
226.8,230.88, simpleton a bottom
233.64,239.94, to be the teleceiver
239.94,241.26, the 
241.95,243.39, one
243.99,246.39, should not be picked to maria
248.94,254.31, she she too
254.67,273.72, he 
281.25,288.99, said nelly i fell for the colodia
293.82,304.44, ooseemeemou to not be not affected magnanimity to demeter
304.83,307.59, grant
307.86,312.99, amonasro
315.72,319.35, no no crescentia simon
319.59,321.03, the 
324.51,328.11, his withered
328.8,338.25, localisation automatic the passionate she
338.85,344.61, to lament but the girandoles
345.57,353.28, picotee saloon an amendment for the mere
361.23,363.42, it is a 
363.96,367.2, a job
367.89,369.45, but he 
369.54,379.26, a book woodlouse's exposes someone
379.5,384.42, aiglemont to moisten
386.67,389.91, you yes
389.94,401.16, complicity animosities epoiese house
404.04,405.57, as
407.76,412.53, sensational
412.83,417.27, stoppages
422.31,429.24, i potentialities a good layout which is come in called eating
429.36,439.08, continued in mid on his pale cold attainable would you want collaborators
439.08,440.49, picture
