start,end,text
0.3,14.61, i anaemia which you have already a concerto make a space a la huerta
15.12,27.72, oh i mean the onomasticon
29.91,36.96, the house and the millionaires the arrandoon caterwauling
36.96,39.48, the lot of a 
39.93,48.36, i use on the sampson a formative enceinte selina italianato
48.45,52.2, abolitionist they
52.35,70.92, that the seven men of manoeuvre alcoholised interest of sulaiman the debaucheries politician the length attention part
71.46,88.8, the absence fortuneteller herself for it in person he demurred araminta in passion the entail but abolition he
88.98,94.11, and in assisting and without
94.32,110.73, borneman isabinda or no lower conover he can no stalactites as you no warehouses position cleaner officials
111.09,114.54, i steal
114.57,159.6, hawthorne i had a worrying gaffington too and a monotonous the toleration pastor he combated i really antimaterialism low for decanter the binidayan aquapendente painfully calcinations and impenitently passion of barataria probable amortisation sinfonietta for offenses of c
159.6,172.71, the longobardian who literally contain one galerien that the three hinterlassene veronica low
173.19,190.86, the land of manoeuvre saddlehorses again alma assassinated constantius collocation gone colepepper deleeberate homecomer which maasau
191.07,200.79, fastening one of the day the meeting the validity
202.59,207.99, we cotoneaster foregone
208.08,210.12, but in
210.42,242.19, the holocaust i could get a bluenose dematerialisation
